mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_2020_aux,98945868,35459914,e176acb83fb9e7fd16648f54f6d57043,afe35a95ef2d32e9d7e2be55ad5a47af38f67a80,e80417efb44afdc75abc935c8bb264f53fd376eaff2e5cf3bd58c5c7091522d2,30f4dc2ae82057c5766c0c08654b2af61ee3fb23a5792867fdcf8224dedd52fb4fd8d2526196c769bc35faf74616c16cf4ec853e4839722820064391f963d2e2,864d169450c272d4c8786c6d0904fe4c151b0598f257103d507b4f4d54ff34b9e9052906b0e8d4a189429524b970632f0b709ed4dfd714b5760367dbd2c85fae
bhop_2021_aux_a,98646930,c1bc7418,142322bbb5c08aa54f1527b1e83ab2ea,c8119ab35262124893947df3a82f465d7ced9cb8,3a8612b220ace0c2e5b3f1eebc499b8b5c21d5196c48745bd449b005fafacb0e,5a65d16c04e45c3647a83408b012c067ad78a015f8bced675b374c35eac493d64b742d00da73176e8edc6989660cfa1d640fb250876dbd18a650eb580bb1facb,02036549d98c185202c7de89a1a11d794856dafbf0e9f1107d64a579b89554394f8d3d19108b156c83eed9d221659a6ba7204bff6787154e1c4d22ee7a4de792
bhop_2021_aux_lm,36000472,17f05a4f,3233b2c3b50e1d5dba3265b86a864ebf,1b1a818f0069fb534e9f031959854ffe996fd223,96931538ba26a876067f64185301495620aec4eccb5b93cd24191bff54ee46aa,a10a35e6a462cce995724f42d095a5041dcf09501092e0614fbcd481f9b459636dec065656ee77cffc0ddcf42023458882f3296eae906dc8f6a1e251916fb12d,9bc6912a6770a3cda561c0745331a0e8771b636511980b94a69fe10fce7af64b66011b57a859c9c2164c2deb4078ac03e9ea16c5a2939e72bed774ea90ced343
bhop_2021_aux_strafe,3022230,162e21d4,0ac1024455c226c0cd5a3395a8f25a8b,22bf368091c955c5eacf8bc65b0ecc968b1ebdb1,2b42dcf0f08f5560c4b1ebd396ab3234334ed80eaa819d3a737cb7e22dcde3b5,bb64148a39248f3649e8e611cefcc4a131c99e181e1fa20054dc22faa3cee5ed6c915ce382091432e2690c25e873c6551ebd3e10a79e06f9a19d6261b9d6860e,dd43883b7325a92f327ee44516783bc4fa1a697c78300af33ddad2219d4ab96357a54f209ac9f99e480a43615e0f0bfa91cf1fc6f42e7e14723dc3a9247e3bca
bhop_65,2894296,c449863b,b812995088c7bf16f823c40088d87991,7dc09e39b3afb1b22e25ced406353411b3691d05,bd62caa95733a32fa26c54e0dfa0a983013ca53614290866500f86798e2172b1,108c7480c2dc6c2d9b128968f5bbdb7a4c6c46333340cf6efb69d047bf0d6988227a46ecc4020c28f8c487b325b2014c34cf82efdcb8456af8e58183ca0b0aa8,f2930f7b414c2694f289416d2380cbd8c70682dce745fede9591d521959548b3b0de326bd0127c02df68f6d21b50087ac2d7a7c468303b1d7fb1a1240b7e9a61
bhop_66,2933744,aecea198,0ff70adf3414b93617db12ba46d590da,e4d26aa981d3471b5525e2689046c1370e24b4c4,692b136a00099db4512becd111e56c567eb896015d9a9947760d541d0444785e,bfd579262770427263b4413ecddca5537a353dd2916430909b1689fb2a828a7413a4137e60b9b2ae721349d5fd8eb10d037f73d61dd071c308d9c491e65fe0c7,3f36fbb070e99862be45a6df66bbe02f6a60e66d79c7b93978b98c5b761bf657623c54b647a029141d71af8576580527a2923cf2f5b7d35a824282b6cd10c5fc
bhop_8bit,110151112,9284925f,59a1069f8f7a3757db445ed0b838d956,6fe703cff1fe394708294a27b84301b297858120,6ff83a3f7f366b65ceb0ca48878f63ca9e3a007943c2cdcdb9200275c75cdc7d,cf215067749e814bcd3572a94200a898a74ce0c543eead98e372818c4a7eb005a203fca8bddefe58b43dbdba87aa59f555063441eb00221a3a0b1b690a5bf24b,88a31e629cac450c77282b9ff726aa65503031b5a5570305a013987114429bb236449aa3085d456ae2d2bccd55a61c4840cd776f3e54e8eecc661533d418aa3a
bhop_arcane_v2_retex,90013000,87bbbbcc,2d6a0a883fff36f5ed3ed88da28e3f18,6ab656a7a4e3e49465bff2fa8a0929b65b8528fb,dc95f5db7884ef717d852f54a1ae82530ec9d73350f58468b33a885cacc201b8,914f957fe244fbe47cb6b7a6f11cd3acd72a9c4b6c23fd67df76222f1d8c8b726fc93fedde90327a0ad6f027aa90b925bb42c59cce9e311bf4f1a3892ea1ef4f,7d3516b8b7639eac839768c6a9c0df8b62490374f95272ce63e1686901125c49fb48a0c7e8b13b3d257ed3a5da3035187d229ccad14e264a15f06b43eccbe041
bhop_arcane_v3,86364195,b9a8a939,ecc155dda82bee1a9878ca730194c81d,82f79f10bd71b1f6727e9149dcbc920ac26d8a2d,24516456ddbe37f64c19d52226503909c5436fb5323db30d79082cd793841489,e85a84465076f8888eee61c81906d9af1a41f26611b222593a610b5cbb09365c93276d4278cc6b988f9a30fa78b9dc8656b2eff03bdf066b94e9d53ca2a7ab0a,0d4fc6fcad8ffa6a52fb219b34bee412fa4fce75662ababe9d6b5838e03d6eb66b213bbe8eb3d05467e1a67e3b098ba157c7d59bce4b151c1fca4eda5eaf8935
bhop_atmosphere_fix,65389030,a689ee21,9d79decaefbbcc25d0d70a738f61380f,33185ca4d07e2e9fdc8ec8ea12edd5ec04aa2b1a,c823b830e7c62f22af81cbda951918d675c3d3ba384e0335e4b87cbc6a91828b,1a09b3fc2647d63e383fac7146de33ba27db31d28d3a5560cd2ec47058d550aae8e6f05df9df2100d948b6686638f47a92f3aa4562b992c673d370222c018b1b,36298b953d39a7b0ce5de85bfdfdbac67a4c0ed92df80ee8e2df34e3ef0a11d571da9c2e44cd481d99e72a3c1dbc407c900e93c9bb5137ab8e4aaa9487833417
