mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_apocalypse,393521893,17ebd852,7aa39d7261c71aecb07c32e281bd6f94,6804efaf5603e9b4499d0b5eb20b2e4ced8c548e,1aed0e403d8cd73065cdbbd5a6b522a8dc36353b708b3dbc9a2b482e0607264e,fece525d0c13e17423f39b5b15982e8aac7b04a483d18603c6801956e77117bbf1570cedeb9df83e4c09800d2da023c869737fb1272bf2ac9b5da8d4181f029e,3d50c32877ac4fb058683ed4ce7af06baf8f30ffbad2801f625eff8b62c14f3946953d5c24afff8a978d4b0c82d52399c16721a984b6ac36c87b8bc1e5c163ec
bhop_bihopfun,206399112,221238d6,d6e7f776143a5ffe51a8e01a57b65fd0,b54a82123ab165654f5a18ecb698940a95cad6ca,4a3d17df1aed876f5c3e8ddb6b1080ad358410d116cf7e26aa7c7f8f1542f21f,e8301535bd758c0fd6cd85fa7063652c4572ac581fc7cc3897f4903fe20143e41f87a03f2961980a93787563646486e1ee46d91616c8473fef2db74f5cc109a0,f4eed0da31c321a64509c9dfb9d0d18e926d934aeeaadacc6f8a2d63484e8dbbc9a3a7c5c717272aaa0a137b048b17ab1b17a8d08ed701ee78055cab27ed16d8
bhop_cetz,269818137,84c39709,a8c4fce3592da85b79b2767ffa585a66,e620bbe4fe93b3c4867acb046795889f22dc228c,91eb48a6ecc4019f884104329547e6366b96d2c59e69ecc81431ec454c4def2c,6c552f5f6c172197c857f467163542783c87c9c20d1bc82f4302d94bf0e8fafddbb44d74f0e4d5fd935ea5bcbcdcc2253b4979fffe651043bd78cb76398aa21b,c8daa5d6a17ba427a7135a5e5aef81e446a7f8ccd3d2f53da1b2a8167bcb840a881ee10ecbb81cf91dd5d449e5fadcfe83e19f502ad8053510756013bdd7c992
bhop_cetz_hard,276054984,b06552a3,d6d850a4ee355a3f3a91fd3a234f26d0,6f71ece593aefe7a567531a418e48f9a738d8451,4084637ebb4757e7f6b14b7516dfbeef1f53ab487e4ca0191c0a07ece234ca58,f8b8b0f531d5a56917a5f2d56b21bd60fc70c47d5b5409453c9a75c7e8d5454df69fca1da97c75895721bdbba3c7525ed5817d3896c58c3ad0e5b17e550589ea,7793d5f30fd400fe9a0566ea5cc575f3d894116363b00c13d63b7275fecd3818069e471debe65abd9ca3e0cd5569e71259537ba975f1004db27dea3324f95faa
bhop_cg_shit,164887747,e0bbcdff,73a3679e522b4213e02c175bfa5631e1,80c7c1097f3d9f4c6ecd0949cd8c3f40d95e4c1e,094332aaf720746658fdec2091f1b8e666a368de45e590b832bd48b1198fb6a8,1a46ba35ab531645681d421d6ab336d3750468202d5b6c689c4a5e04e513d7dd28b7aa9ea3c4e3fd03ba97cf1b4b785e26ae1ccbe5d986f3c3052db2482b1efc,650a6256e17e9d36a1cd944a813a72e1dc00af38f067d336f0001fd8bf8ffa65025eac1b7f0bdc8050611e9345fdd250b4ea61cb48de833735e390489448874f
bhop_coast,169697835,ca676b42,6719c94fc2cf27c981dc30ce1d2df29d,4e57da706ffbc6b9eb236846fa2e2cfbcde5924d,e1a5de8288f84892089ccf686266c7c383940f936bb7565da93e48cc04a341a2,c5d1c3ff385433eba9bf717af9b8898e02b4860396440f28c46dd2bdc17d82f40dd400bb6306590cf901d2752697ec26533a81391b6b6e53df126e18fc83c7e4,3a3c84c5096fa32bf96f55ba3d1f0d98f9f4ca5f3a165a67b730f91bf8647fcb092107398a00bc54d4d57f73ea28a03de888c08fd33e772ed72a9da8282e47c8
bhop_communityjump,179587160,be568b81,62263fde914866870c6e83c20450f9e9,a8711cf4a7ca840e6fb7d2b774dd56c803714c9a,b26aae6538734d5d5d9ca46b3be61c4f09476c68458c2791b0905aa93e081003,a6ef6d13134c8c69414fee05378bd43befa47969038f32c7ba347105699229105a32a6f1df044a5e7b770c9f4dfc66ca3438042bfc9da92ba2f98a8874d522b1,823018ed2ed407c7ede91e9c1599fb031b58be3ba27df2e6587d33b01e50012c9dd3c943ceeb0c6c54b49757c8dd0d4504cca3cf5f1858608dc70ff680ce3a3e
bhop_culture2,476190885,c4cefde5,37fbbfd0d6270b37592f20b3c6a7fc87,6b012a8b6b05a167c6e82c16d72e635c493b431c,15ceee014e3dec82d1578d72e5a0be5d7dfd699ea01f9e79b218169a44134b74,f80248535678883bff8d2cbaf743ab66fa7db8973f68ea39117f4d16c339d0c287f4f162ead37e6781590cca9d929bfdd943936d31c23445a460b8579d39f69a,deb08fc45ea674484ad3bd517e12182f2535c44f9ae11d1f269fe916f0a69d8055091f864fa4cfae4c12ad539f26e6555c5302b6b0e8180bd4ccd45ee2f045c4
bhop_darkage,227390716,36282d33,a981314552278bf00c469109259b4ae2,55d84a6087962e23658487c1309625ddedb773ad,3cb0c52858f59add22293ed4805bb9eb76dcf079e147ceacbcdab09bb5fc1b4d,a74b3a3e5cbca4258212abc61120852659e42417f15d9541c484f5214e2dd75ebf6e6becbb9d33ae68d7289e153bd33f1822e6bcee27b282071da502457c2579,e740b67391670ff701db10cbdd7fcea4e556b5a4d4d711906e8acfd30f9d2601d9adb4162b3a9e013ab1b36d2f83e2d20fffbbca3219ba4ec6c2f8587407ecd1
bhop_dungeon_css_fix,192857976,3d51015a,3f7b63dedacaf5c1b2ea61ca21bdb084,3c6d8577ee2dd66927a1a14e618446a9d850c656,cea1542e53133137fb5a73731a11780cf7cac39cf5d15cf62aae87b87c62761b,d1880459daffe83dca9aeca615a4aa29c0e1f6d20653c551b4efc417a30ce1866e41eca8c0518803436b3d39aabbe054d0e51553ca134aa06432cff863995c0b,25a1571c753e7f42037e96bb104bc5d58c106537dd142107fab6e93eabdbc36d2d39a4edcf6453a66229266fd905b0ffd4a7c986961aa0bd4ac2a7c35a6be1d7
