mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
$2000$,869920,1b58b3a3,08d39077470d1e512d5ae7a8990e4131,11d723eae41c2c8f6345ade9f3086bdb00dcc13b,42aae0ec0fa8274fc6d4437a750f06d6b6a2f8c30238c6d9467e2d64f0c5f945,9e6102fcc711da660e7f0cde91c5e32c9d7e2c0f5995c1cfd31aecb1bbccb235da21d4774a3800edbc9fddd7fa68d10ed1a85fb7eeb262757ed285bc8ceeafb7,5b381927ad679eb23452cc921b749bcac38bc0a892ad1182a546057bc3a37b94983f22d67ae8a40075b00a4611c4318e82cc427aeb7f99a54c210d94cd49545b
$2000$_HeLL_Remix,19113947,6b0b579d,e5c18098dd78518ebf29e4d029c63a0a,b9ed132362411838a94b06b116165b1c85140fc8,7f22ca0a91b2364f1d4e143c61a7f07b3fd0456d31e85d2aa2097b3d77bb9a7a,084bf4cb54dab6a3f49d9f7b61d0c3735759bff2f11662d0f6fa68a493caffa621022ea48f5fa3b5742d838f2bc4597592dc9c7d41e2d460a5ee70af069820b5,ae97075782afbb8f231e6c0fef77e84b07c8e8cbee10e80dee16111e01b3499d61b8d3929a9ec80f650be0be51be6ef6125dacac4318b0716d681c012e062eb3
1hp_classique,3193082,fab3cb41,5aa4b0df4cc5b7fcf2d92267a949e589,60c1155cd9ad285c5e5f2cda41b8e553566762ef,8d95aee2e161536aab9a9b56f3e726ef11a9f8e26790f0343d41951cfe8a4cda,f6005ec31f5ceb3e619841d43bb2833c7423f19829824e47f3940e57230d4a980e2e4eb695a54c06b8003b568347700f5d71d9c6d0fd5d0ea132e44f64012b71,18970fc22befd794344f21b844378c6dc3f0aceea5c4535067fc92b6dff04bcfdbd2400027d1ffbdfe61a5165fd9fe9f32a9140923e5bd17bde70081d2156d6e
1v1dust,1337276,8fa19922,b24b0ed6446c8b5aa0e6819f5c9477cf,5dc128b973e96f8568f33a8dfdad946bdab03ac4,7c6f28208ca14e773391b36f698257bda2576ce8a939091e20118173559b2fd6,105243b1351795ad532ffffd982b9f51197a2cbc679088f1ec6a434f742cddd981278e9e1161f24dcc3b95e04c0f67d48d5b1c79084634ed9c73908827bcd446,3f4cfdbc91e545761ffb5189ac5028b702e8e9e1183fa7656991ceade7975fb7b328cfd8d2233afe6e88b5f6bf072df8d66c4d8d74ffa58e3619464fbf256a47
All_in_one_velocity_v1,41956202,e53c95de,76bed3429e26c1f1c47f21d150bfd742,f0b94cadf54079bc41991339933d9c1e1a35e010,60e85d00d6ae463ef95f807ac3e5a5ca9d49a70003a01e155cb17c3c93d43fd4,7ae61d42f54820789ea4dd30e5588766040c0e22c2bcc471fede6150168ad060db018887424e8d3317c2e8504dc206998b4314b19d814f4a154e662e078e8b6c,72417ddfae909bc5e4afde4eed1404b5270c553089f9a6b54f95b4073605b69b8817853cc7e066916c5e67d15903ade6cecb9b200335756b987c94b97b66ee84
Ba_Jail_Canyondam_v4,27812682,30dc6412,95e0eabe01fc89229fc9c0d8e249d88b,777fd551406a6ce37c23971f963eac61cefc6412,f118410b73f7745f925f284e01103761402ff65f2f6a7eaf983e8a7ab85ab4dd,7e927534fb64534ddada0e62e10254c27b211a0d1dee2178e363d95c07fcbfe64f56e1b7a84ced7834058f47a79ddd99701bb98f0504dd3996ddc9494451b3f7,9d153d722f1ad83befc5da042ce876be005f5a8513436832342a1e9126908d251d7ffa452ec8f2babbb56179e0a4a6d43783438a11d4b1218c9c7f74cef08821
Ba_Jail_Canyondam_v4_Fix,28226451,856829f1,02aab5c4085747925b3889f5546f6a23,6ca6386278a5d1ae96c18b410c63571b3942399e,289246ca9cbf0e7b9a3e1187b7fedb8dc32330b1c164fb76c334fee7751e4bfb,b5ed3922f2dcb09ce61ef9c032d956e13a0736a250391e696654a331b76feb57bb3e68e8b243279ef3e948d416d7cdf68ff93fed8178da775ee91eadccc973b1,8b515dd00326851b1c29f131bc65e35dcae44af0a55e1c6d0eaa53acd124ebd4119015f06190d9c6398f113f8951d4e0e0652f042b832a0b8cfdac97071caa08
Ba_Jail_KAJOLY1_FIX1,17903148,4c737751,4b9a8a909e7004fe02d421a0dc7b5200,405ab2386381407c3e2fd0adb1e86ebc040a75dd,fec008720a55ee0ac248f5fd24bc98bef27515708275999e66f8aef46b7b9719,001b4cd1fb20ef01423a61dc00caf50cd1264bc30172f4a4028b006c39c127a4a137d310da31b60f8f85d58d2c0270a8429d4d5e6b4fff8b762c1074bf01f451,ad101267c8dcf8b8f62912ec5a4c270f7dc8beadf441989e20f8f7178c2b20ee49796bd756f8443ee2e1708af577f41572be25d332f5c9ac8fc3417fa45f45ba
Ba_Jail_KAJOLY_ARMY1,19327881,5e1ff7d3,7495b5feb644f3992d9b34a3c94b1654,26fd41773812efac6708cd9971e3a329e45d514a,89fc86200688c95563c7195f64f7898dfa5a55671fd1d0db8fec59c67fb44a0e,7675be563f8e074a21915375451183f9df4b179d09aa91e8bed41c67fea1547f1521584b881b2cbfc79f5e2ab7f9cf642a1a19d0b7be50d5285c31883f029435,a50ede5be24dc6407ab05c0f693fdfbf38ce46a9632d794de34ba259d9ebec039438c9ef0a2fdd93f6f50aa0943f1df6fc72b91e9a4155c7f4897aac10340905
Ba_Jail_KAJOLY_V2,25897885,601631cf,60aa11e79e132c74ce61e643345955f0,893aa2061a72727ea5a39a62ef3947101c6d1042,c37cb01ef8aa2b4d3ab1552b54e7b3da0ccead8a3360650d0a48f8b7ddf94017,008d5a57bbb2b5932b52f1eb791ead0ef9554a6da2b49c97da1b95cc14cd0532ff48fa3e65a70e60ecb51ee32a82703bd4e6eeae122de7161d07fe557e895269,3c29d8673911e18768cea8766b70455f62cca3190cf268d0fe2b1604187fd239457abc25d720b20555c29f75ae7c38710f5cd0cfbd5f35c424449c34af959f30
