mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
Bhop_Om,2001960,599c371e,eb830b38aa073fc07bc3a76fbfec8f41,73a7f346f1694b25002a581bf8a50b2a2f5d3001,15ab75a2d9fb23aa59e7ebb4c9e174d159fca8a3fd466380fd10786fe45325c5,3979d18ded6c617f0889c30e1bcb6dde3c294a1d62adef68e227b7905a8cfca2a1a669b86915115922b500a759e6ca6661271ff523077174b6a5965c3a449ebf,e109d91d79c5487c58ae5ebc1afe545567851e4001cf4df4bd5c4280706a27a2aeabfcf0cf5d4d36e0a597490de0436f79096a1fa25d6bbc00212c74a1815404
Bhop_semeroe,10982720,18447ef0,12c1cdf06b29ddb419e4d146fe5ecece,990126f369c502123f2ddd1262d8b7c03d2801e3,3c3a16c3969e3d69912825e851c690e105f6e4c397a1748114b9bcec3140d038,b38b1e1450af54dea0f15235f530bc4a942361847e56bfc1b9339ee1d4186372ed97e8dfce1d0303efa58bf238efd637bb458a8adb3b999cb6e4f1b835ddae7d,51a8bf1adcd1c4bd51d31a892a97d289f45bda674358b626d36ee0d017d0d657b0c2083d9bdb1541b778442f829f0eb7aa2b9565011bbc22080221aae9321384
Bhop_strafe_heHe,722036,22fe1e76,479d6f8ad72fe8a92adb800a78bae4be,506860953e4022c1e99116df8e3e428061796307,0b04738c0658a79f2560998ea6f8fa8289a98f69b487edf8250f406d65d01291,17b1a91eba2aece63b9e067bb329da6d6feb3dc3ba2e4c3d526c2eb9f369781fec96e5f1691410cfb399f3335302846136511c950b4484f3a54172053a61d17e,3965b0a8a31bda916e94cb6bc3fa823fe52763673d18994880773e655f03c3d80709dc798a9210c4bd6d587a82f3d6458a396ba0a9ce70f7515154cfc59b219f
bhop_ColourMetals_v1,5227073,80267248,dd92d00e626fbf4aa06efb8898dcd1e6,e9411cdd738ecc6efa8a669a421db49c8b43e3e4,9f5e85d9a45adb6ac24a358f4aa0d2aabc8398c19d177cf04c1eef4f98a4c72d,9713f15e699ac2dddcbc7aa0cc1f7591d075d653a6de847ce2876acb94a84a4bda9a5e4fe01c8283d9fac0736f0cf167ebcc14d020f1429bef8724b5ad524513,a833fea76517313bb446e96ee219f47d24ea56ca78792231f7d2317e201578bd6e5b086751b89cd8ab2446552aec7b879e366154ed7b3fac5473a189a775a0ae
bhop_Eu_v2,52645942,c9ad9a1c,a7c2969a7f51a26f92fcdec810f54935,88405fef61e80faad32743973c30c766ba706411,f5ffec915457f8f874ddb66e8202470a8acd9804a4e7167395c739ba22e768d6,886cef87d74f3ac7dfb7a0a8717faac3bcf038cb105e54358a3b3f8129e6e88b7ff8f5250fbff28d7c13cd4dc36ec172ba2a1adb7b0d0cb3ed9a1df9a9437979,c009cb4f16f10aa64c4fcb10604a91e89757789e68fdf06123866e1e2697594ae99936998ef731585fd3992ed1626414630911a60e7416f810cc736aa572666e
bhop_Global,3130464,c5226777,358333f1a0d43a621ce4cc7ea053202d,191f342b519be52e4f455012be5444d3e4a6d954,41d9fcf57dedfd77642fbd49ff4a15060d7813c9b7415c90485e31c822f2978f,60aaa7f2fab2d13f98b54d11a7e0da3f6727833118009c13bf5a7aaccfe8c34cf367d607fa78179e94104b34669170ddbd721db967407439698e1f661402644a,f93c7ec79a632553bb79dc1fa7ee1994591a31ecf532fe44bc0ec48723c5383c6f064ce11223175d801f60bee6e5979d73787a46f126abb2eccfda41f40607fc
bhop_HaddocK,121204332,c7539d7e,075b7b086ef485b1efbd520ceeb515f1,852c6743d2cfda5325734fd248fdc101349a69bb,96817dd87dc229f42e2ef811a2deb0797038aaf3b3b94163020bc72e7ad63315,4528c5a83489e96d057ea064f3b50a9a5873ec395dffbc5e753bdb6ec9017a1751046789cde67d225fbbee1790ec2bb449a39d9b2093c551107fcadcd9e042ea,83ff36709f9e6a78de4a7e580ae29677f72ff23cb58702ab71d64487c4a886984b0775419c9fd75f889af5f5a230fd53ced665401f55badbbee08152263547a6
bhop_HeLL,72231808,a7f0294c,c771fd9a6506cf1519ed7012706d1830,080de55cd6c01b75c8e0d02fb7f67eae82c1dc9d,596f58c4e8499d177d709fd98eaf0fed275881c656036d5079f8f4d07ea5b55b,bc9b73ef3a032f6abdbc84d73703f151090d1836e7804d5503b2c250c291c4b68df4532523be0e2cac84e08bbde1aa3348c02df4a3f2dffbccf6c82210429114,ca2bdc958144c5e0080d0ee971441f85efc75a75279a29264fd3b6b3b4e7dfa275e1d8124bf4b987b6b4b7b54745216482cdc3ea91e0f2ff5055bea1ff7bded4
bhop_ImLazy2,4330658,f0e9701e,434dd1fb366bff589145abac582e1c7f,0e09d4b484f48c4cc4612f34a6ba978326b6b172,e13062ef38c85318862bb523d1305405ac54c5822e79118c3cc67eb084b8618b,6b3d32c992f2d1a5e469323f32a2ddaf402a943a752861671b43a72b360d52b2667957bab94af9b8fa3d4635270b503fd24cbc683804bcfb9124a7b77b4cc31d,28a8f159a9c0870755b99a8a47ae84519c0526c3aead1d202a38f7472abe64bb08be7424eae17c3a983d7c6e0bb10636b5bc484f5bca845e15aa041130b2ad32
bhop_OLi,5772588,d7233359,513866cd20acf0d4e47ec450b41e3a3d,d5abfa621d315faf77b0561aff803bfb70831150,18106a7a2be1f91715de52cb2d78b894bdb7eeba79bc5bd4deab9c397617183c,8fc83ff683039e78866785e8af5af817a6a349454440b6e29a96b876df80f934b1aa686b0056cc9e1eb3ed3f88ab75568d4deaa213885ae4bebf365d8bf6b22b,a2941f02d9fe565eb7cf4b9770031208be852514c5f55afe5716e7941d2a53d46645fb951c33605797dbc8a02b5386704cfd948c208737c39f92c8551b9bc37b
