mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_4appa,50655620,58e1f440,0a1f1a8d02d976de67b99c4a61a4f438,c6c6344c8bd0e74c8deeac62c649ea6852ebf413,11801f76401c9cf6558a214ddfd577936b98840f5b02f0ba150dcfbdb91348c7,519347a474d9abbb1c729d13e1053928e0267224bf31d87044c36da1baea30cd533bbd2e635992d7c934ff03ae81260c3046a5c251f10cfd444a01968695f79b,f7affef490f0b06673a0e076be7e3814006dc641ab8b385f6529165a829e239adafe810c6f3f056eebd7736136e5a748856fa3cd4e659a96c5822c90414bfddd
bhop_Evolve,103371335,2413a9d9,c7326ee203eb3396b9d71c563334fb9a,913c168296693091a19b08ced93b905249790a39,7ea71bfd1279e11ba950bc43c4903a7d20f90077ead597f9b4f3c863fefa1908,38d3838682178160dfc0c39ae9835ad47c9fab991b79218a1f23fb44e154cdbeb6bfff67a9ccee3ce2d63da33843d45a9710ae11d84918410e583dbdf0123066,5ff0f9999ea47bc317adf63e471ce2a098c1de443a52ff08d2392e9fe22364509cdd387b6e668abad09e24ccda0d1b40860905c33a7d55d1264a72a1e35d55a2
bhop_FFVII_Mako_Reactor_v2,68007372,8f2105a3,b0d4950f1b2f3a8b8e477d286fadd53d,1432fd47741b81c21610d42e32e8118968a6c690,272f472cd888a0896399473534785874361421bc5ac4c6dbe1c06ed1ccb91559,df54083a7ba91854e5d12ab9fb44135f7eb62ef7b04a758b85649c58e585d42d2507c7d89a52678b50a053ad3c89986f0cb1c9c40f17faa33dc1fc36dd5b43f2,5a89e1d1817b3213f2d0d9881400ff27a939126acc025536686335dbcd7adbb75d957ec4727fddc8c77b1a829b2f4c23d1c44195a1d556d8ed931d3474d82d76
bhop_alt_univaje,20574198,a9ed15c7,3a35f5eaf7b0730bdd339080bfea76f7,a364eeb0a5c9d8bdb254536645780921cb11e7ca,fb17871af4051ba753fa3aea6768c669bb93f9c1629cea5858184172b41f33a9,7349f97bc350f59cf04c4c57884e4e2ef73109efbd3e813e6fdc60d3d3a75cea0551b3bbd68adae747ec49729b622eaae693524e18af310d76b8f906001826d0,44ebfdbdab8fe179dcc4da9fa9aa6fd688019442c640ef00ff1fe2bdd5244b2bddae5be0609e3fd24d4671e7a4abaa158c7aa1073871e0fb221f7bf6ce6e9cb7
bhop_austere,54659112,3b26c45b,c345aba576de8c5a092d783643f30a57,0505c432c54e4fe71177b54d3aa8fe38e0d846cc,799e46ca9ef7b89fbb31a781d5e1a64b1be31cba6d6a7e2c88ea316e0e38e62c,8acc3312d31c2b0f664814991fd677df27e24f622ab4f476a1bed7c3f6750d985b8cc04366720f4c8ec83acfa8b1ea1751926bd99d7a99f191e2c0414f90094f,77841ddf2f6468e5e2a23b1909004b2737b1bb8c86f11002d88e22db4f7305578cce23f963758d68175101e88a8d47b5701f4fbc8908a56562d1753bd67cf5e5
bhop_bathhouse,63942635,9710a00b,e8aaf3944926cfd608ee8410177abcd7,edec33cdb559bddc8f73ba034b5890da12bcc385,60a901f7f1c29b0690db5d6f903f4f4373531381cb691db015851a0ca5b3b6ff,f59aa369edfbffc8381e2819df43b8ce580e02d489859215129cbe9900b9ce528f0bf4e8cb08d996040ecdca0424f14af3ea3f48bb06bd73d273efee9461f3ea,ccb67c5bf311a904c35efe3b518d47b26d8326dbdcd8e6341a3cc58a42cad7506d1f18b79a366a12d362e8707a812984ea820a02bf7c468305fca2f1dc21e1ca
bhop_bubblegum,53823516,fdd753b1,cba1c29af5b71da03aefda3fda47f250,471757ce2dc54fe977802b23231cd0bc3f5bd909,d395e8a125a699e86c11268b470fe3d136587ada8e8da4ca792481c0047e5ad7,3e63ea40bfbb208c6e52d72609f61b28e26f5087373ac263b8cc6856729d0109883e1ea6edcabdec77d60accec01d0a3e6bfb50a150e259895eabdff569db172,55a3487d6b1b409aad1cfab1faeeb0baeab62b54223cd366de8c01d71864b5cacaf48efbe44b016bfd8a306f958ea3ec749820fc0ec8759064e32c80b2608205
bhop_bug100,57836495,54947dcd,d0b6de810a851fed92c3fba24decc524,85abf3b674fa404aed03e09f48427d6e0350255c,6a8f3c269beb8833b097b8953148ea40c83f6b826df4eadca1f14d81537363da,b6ebb775fa58aca5cbd3ee7e2a056e36f28c5b70e68a02da9009c0452135911fde79859e0db0a8513323f5af0a3ae764a5f5f49bfb1e8e64723e987bc44395fd,1196eacc0293f7e6bd1be25a10f5dbda565b41cd5df4e85f1e2d4ccabbf08bad336440c4080d2473f2bddc433a4d666949d6c690889fa539d667f7109e6a0a0c
bhop_bug100_2nd,41248319,da8ade78,ccaa1011250a7377bb9459c100c34b45,f38de7c5657e15fb8704f29d56b283b7e10e4206,c00b92ff6ee9e1ddc968562f3c78cc11de5b2c03c6b70eb52487b086dec6ca3b,d8bf06d4a8684bef529bc52e07b6dd97719426c34ca64a7304dbf3d1c4e06478fd1e99c89ca1f0953666cfc663519d7e1c501c51dd4985eacc6d406c45947894,e723434876c45bd6d0a39fdd00b4a468f7c2e30817e910a8ad05c1dbfce2583ee21a87d49040aa7ea30876abf779e52141fdcb5b8343855c7ae0416c5d0848f9
bhop_bugga,62858685,4b90b43c,737aa31811d9543539042d4f1a1c8f2f,b0fe7656565b4bf3e269f5675d30a695dd3ab704,66483bd5d23146bf889501d84379551f6db6e066dbf16d6caf08850d399a27e2,7f58cf49f18a0ab93e90ee16b29ce54ddc6c09af8fe2b1f53d02d3b16baea4a97647b6ddc5931b457a3a7b2a2a1a56b2d194f27cf1136f1640126e85a7a7916e,2b6d08e0e010c68479c3186b250950e4171bea1b3038807dd4fb51e6502a5311a9b323720f3a6667eaca96beca209b9ebf55f86498e93db881892133f0b8fc1e
bhop_bulletproof_v2,5709534,20b292fe,e2784a7d34310ba864af803590af8f17,a318108e55897ba45ffb96e9935347cb8eda0882,9ee832c8f2511c37d13ced54ed59c594df65ec438690b7a29d04a862227cedad,472aefcccfb5c6b658bdc7dca5b10ed82180add6dcb57fde7100f091eec91227e79d39c97e04eff9e0617986f848f92e5c56fa186f61057fa31fa16fc397e4ab,c0b6d7299fd8200ba6ca7d4b841da5591cd668e30958477995a7834031b85c3e9c9d70cff825d4b4cc15dca7680eb1eaae398ff93ebfaef6d3762e3ffe8925e6
bhop_bunker,45791875,fbd0953f,16d3234bfd220d096d861bc4a2942236,3f92672484f7c0216ab3a62a89063ffdbdc125d0,bee83eb23b47f580e49c44aabd62a05598e8fd5380f2ca186c2f17cd35b29fef,dffe5fa599018354dae7dc829b840e916dac54e797882647e557c41548ecdf11c49fa768a96a0a6bd9d1961018bb4b9e0159f01957d29135131d6502e16e6438,2e4fb0ccf211cd5d258bd8b041dc845a1c93c064cc573be660723a5bce8965ad461d8c78092d9a7c4b272b40f516bd08e295abfcfd06b58a35710161c0a95829
bhop_bw,5790898,6041ac62,4a48fe0d7cd535d0bca71a4207b3cfb3,391f4c0d562b3f29872edf718bbb33eb658e86b3,821fba7407a974d70af212496276ea5ae4b74b062682d2e79f28e1e67ba65ba0,7b65c4713c324fca611d4c069faf0e081f4c31c001a2cf34152f14a638e5abddaf5130ca13fa6a6917cee64e60e90717e6ad72f56c357b1633b74ad80f438a37,b357fd9b7e2e777af201ed0d2a20cc8ddab8ac7d4b572beb7ec7c533d1916eb54a683dfe3c3d7377ebd9d9d139c0ee2b1de78f0f3524eb021226a8585b200e94
bhop_byrem2,50177904,19ee95f4,1446e233308633cc89c7070c662f5ca7,c9464614c274971a66aca6ed4a1a3140de5b65e4,f46825320fe3478eecc50f87bd17f1d634dc707ca3d44d6509aaea16128d2afe,1f794c5c67fa7c44982ad2f9e193c86ebd913c234c89cb61b1a25fd5df73a00284c570e7a28ccfd9009521f6190943c37c21eadaac2d86a62b1b854484f90c88,1631f0148f71ebea389a96436dee9ad44256dd89205c8a72456061998bc8c73d2e6103ef06bfbe745b2a9e4090f693ffce4035a0a6e0dd036219d67eb77a783f
bhop_byrem_css,78350183,54bd612b,5b0e13b925e1479e90218ae0f307e5e8,e746374efc17a6d5fadf815634748881da5e58c0,22de7081aa9aaa13c8f22cd97dedc34c7a35b5888d05e08d252e7cdfaf52415e,2bd7ef5a44cee344ee1f5d76bba8c089a06245683ff3b8a9fbac449464eb6276ea6e2ab8830b71e92ce50158ac54416d1add2d7f1d5fee0e333aa31a5d793bf6,52b43554da055a1105192b1b756cd745271a72cb59f5635c02d5f8db97300ed687371a7d04dfebdd29a64e74dc6c99956ffaa2e834c64fdd10fda6dc674393de
bhop_calming,47679468,3660fb9c,01aa7ad1ef08caadb08ff768ce209083,34a6c11a3a8e155d33c41a904b4e4b849146a88e,1215a886c8d68dac365ac3655376bb7a3110d7f5af02d1a223b3ffd5591a0111,fb0f9c2e82c8758d07f6ce5a173fc180869923fa573db9f7bb0a5d53ddcdd61591668b5e83b5293d74bd9033b51370955bb0c012631bd2a871a286c111b5207f,e66175d38a31036b91b7511a414027e8eb82d64621c9d48887465b3d67f7aad18dc64af165a7bb20cde7cc24d5a8d143daf8cb4d3488ac0ef9b0b7bee142fb86
