mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
Lost,5942784,eeae7fb6,0dba14de584e80bc272e050f48500e31,c21d93c39d330e5ae24323fb4b1717d09e62207d,fe9139eea1a638c8c5ec089b7d3c33d6c628aaaacd913961d0a7fed584a4c02c,dd3ffce7509c46f6a49d539878deb769929fed318bf484794a4bd24d46eb77bf82f37ad4ddf195ea42b25b5a078fbb18d3a9a6b9f78cba5b031510cdebcaf0c2,44076591527b0a73afd1eaaf244e2875db50dc0536bc53e612c9fa9de7bdac64356ed3030746a1bd9fab6737616fcff2761bae256424695b596a6c8303f71b78
kz_afterdark_fix,19024472,3249e61d,1703a49be6bd7a1002f14a337066e6ff,99e07fdacaa80ecbf766ddf23fe244e39aba3c9c,cf81488b35a59f0639450918708f006b5f86d4dd5ef0bc190b32c3c9c9ce6b7e,887fc188de32974442ae19bb712cc3735d2d22de23828dfa238fedd206e40a8b5c244477afaa4832d4293822adc98a49550ba96ce32f1951fe17c3bb9950bcfa,0a3d6b8ea8bb65b15e70051156b1ddacd3967a78b6f180ad08b563c0b04b1ab30494ae3d4dd1ca6e1a6f16dcb91313aca1e45db61abf8856c0326f739826491a
kz_bhop_badg3s,518663142,e9fff215,4547c50f919895f9abbc33093df9c722,9fc0b8cae5c83033bac0a22d0759dc5325bcb2a7,3c95277c79e56f625d219125c8fbc8f10057a9afe9280ff2c614f9f2bd4e78c5,bc16c37cb4a5fb16283d04ebb7bd8f1f7c7eafe46681ccf059b446518d3ec5d954a09c4511937f8bf84a9361cee9cfba25922ab4b9e29fa6bdc884c368a56016,14c99dc65f95a74575f37201c8601a001d6b9c3e935180b3542b7f2f0e30532f45f3f43fd6d3e44aa3559e5f7e48f323aa190d0000f4a490ff71d48fcc9f33f9
kz_bhop_yonkoma,92868036,c698f429,3480815ffdaae01c260f5fa32d5d7a22,5f5aa3f074abd3e1de27c22d2740fc09c3a24d36,0ec14f0896b1a329d57c5da20c97d341357748eb2365f64576e38f2a1de04451,420862f16434a584e3dbdca6c59833a2e828cd9b03d0022e52d235fb7d1deaf0c06fe772eaed3d4fba008035d7badc95ad332794de543d826d23434754464204,1203554593ac7f4b3d50a4dca6d9c86d40ede2fb06dddce28cc5d4896fbf98aff403080d5474771722e65c55f599e9ceff709a83c25bc424432204fa8326051e
kz_brooklyn,13594547,98376770,7223346cb56d295e2a3367e5e70e60c5,2e1fa29dd418df1e0063ad7319a752e0d3fc02e3,cffafdce90dc4232cbab969a60bf880d7265304b104d2881e16321fe6a3e2f2b,a4855a9e09e14844287f73f1c9bf4fe21ce01c3900b886adb52d189a8347c86a5152694512c7e86060f4bf9f80bf03ff9541bfd010405bf4b23255c2461f2718,d57db6e9d6bc53d03f12a0efc76275ca9aa440f550f27347fd76478d34c50c0a99da70416265d6d4f798ab58b515c30f57258d59cbeb03b842b54254489021b0
kz_chase_nocp,154425807,8bb1e68f,95113c9f31359dc8be0711968a39da66,c4f07a944635a91ea000a0ad395b695ecfeadd70,81093079038513c147e8f5bd8a422e7252c4bd32d6600d890da5bafc5600f4db,6c3bcafc64c102a48727b3ffe3631d52ed8958b87553a8ec5fcebfdff264ad6f47f52c2f374581a66360613e7e5740eba51216ffdb18b81198cadb2ac3d71eab,daf9e8a67bb4e9ac1dd6f9521f99dc1d452453255ad0a516e6086583cbff7e480ea54b235e2df76bff936ee8fa2405730fa4500cde197be20041f4ad347932d0
kz_cliffhanger,6651918,ac887a5f,631c411da5bc4763db66578b2f8905ba,f901d19683b0a59c3b54387917c8bd3fb49d2f5b,115261c7fad66f38f42bc5c8fdebdadfeaa14c7edd554a7e6ffab18d057aa62c,9da84dd025181265ba1f8526c457ff67a99fb2156b0422149809f8d3a69aa038ced0d83285e528a2d4f9775820c27671742deb0441c466abaa3f40dee2cda219,95e2c89c546ab539568356eff0178c1cc7b98c78dd7a1c490f3c100bedb0f9a6022fcc8c99933d4792445d6a66325482e9c5b73937c6e5b82c95013b6b4068b2
kz_cloudwalker,59743925,f10b08b,38090cd3b6c253777698e5af2a3b759a,cb9256eea94ea52ff1841b0676547b8f77bf3e33,cdb3c21410feef8f8166384d5d7cd51618a50d29aba6e90f4c281dcf8452b39d,f4d34e927cb40cc407eed73fa8a84f68e15721b420b567af20c164f159fc1b26acc4982ee95041b8385db88fde174640e413367aed56f81a14ba65a90e06bc05,c078c26941f943f6a37c11a5ff8672f8220fd6539c20f0b237f6fe63ffe070898d99717118f80b5ad6892ab4e6ef8f85cc8824d76127ec21bfd92d2667450cad
kz_cmfrb_v2,51159123,67b9f33b,7c84de7d16b8ce332bb8009c9810206e,78dc18f5acd29009238299210c2edb5a58389d48,eb5df316976877a6419b268e349a64134803183e268791a88ee53644257d1c5b,69c4da47e704069295994c4536f4f6f3c9b60d331c3532f3b0978f2f954363f9a06521f11116cd84f7a2c1aad3b1d44fae94140d4fde669e026ea03d58fcfd02,0e9a45aa74e15e8a25c91e02aecbd39662791d71ffddf36d2d737f3b5ad9463eca1b12f15f71a20e0306259bae4e5ae1fe162f57e3230461e5b6305a479b8382
kz_concept,71613523,8e35e54a,385910874af20d0831443e65da5437e9,674d12706a11e67bc3c25cd7fd121f13b72d1508,6b5430256a875a0dc27c83b11420c1a10073a5b66140d20b905056dd5aebb641,dd94afdd584752267a4cc23434e1f50eb0f6b7e16bf2a3bfa375368665d11212e82ca3bb98388da0018053d1cac17c190f706267ac8b48810b5265887069b1fe,d30cc831478b184e8ab420523f261b24246b3d390bc31395a281f7dc9d3fa8ff37e183da15c8de4781652de554dc93f3676e33f580ee68a33a25b82fb3b9e0af
kz_crate_delight,3514262,401dd455,51314b3d530192172dbe48ee6c8afc33,4f529b262bd9be339b2eecf38de60903ff216a9c,f78eedc83af3aff881fc5d588152c46f7a0e77d635a431802f0d8e85eef09f13,4fc38b26ba8dca41199520584ebf5c03c204e341d91bd21680a975dd6c7cfc3fb4969515aa8ba08a36fd7aab6dfdbd843bfd3874c6e82bd8798662eb10525f82,1f38bb5e9c9bfe5ebbadbc5307376a8f8f861de8833089cf4df1773cf2b8145e4cb678ce4a55398cdde7922fef543a6d9254f9d359ac8510d171563dc1101b42
kz_debod,22174631,b717e6cc,98764936e465549a0abae34634d680c1,1826471470b6600e31308f5ca664650b1dfaa639,2f63577751d43a0eb865eb63310ba2725131890ad149fca9c590b8ac2da68eaf,cc9968efbd716b74fe1853c5b49b298174d34835cbf9b41107a9840de25bde794f2eb5a83388051196b3012114537096c0a18424a15f58d5dafed0df83e3640d,34f116d356e29df38f6a38cf5405a63582b8a8276a896386e6a7c2dba29140dc58ec5e6e8b739b3f49ace1a838475ad5d9c014c5368d22e33acb21cc324da965
