mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
35hp_beta3,2193860,a7502c8d,a10a37ca796397b465e5d86b4f91925c,f613a7a6107969d1fa8a608f712058282047042c,277293eaad06c58a6ea009476fce59aaca4dc2bd19555a9d011193b2fd35b39e,92f36777f2b9d8b80a3e03d76183381ed20c77569d7b011605a302fcd630a68c86b85f4a416159383f4b66a0271c2efaf97a36a7b068e5dfb5764bf71d86dcc0,83503d0d7838686712e71736738615d34b34273f813a2731c52dbfafc44d3c3313c29fa517322a60110753050a3e73a5fadc9d69618a3b1686273ee52b1939bf
bh_aztec_d_x8,18851152,a35c7309,e0fb72aa61afb20c94dbe600a819e12d,e67a3b49d014396f7d6c2b53bff72f65662e403f,92d3e9b1bc2c1be831b5ba3c67316f9f7dae636b55bee58fc32b2ffa0926f5fe,bb7be2fd72e42ea4d573dbbe76e99945ed3ae2e1284ac76082dab48740cf3e2250995781b2e5b29d7800dfb9315261731b50daef41877d304706dad9c22a0716,bc6cb3a4574c37daf415f7dd2ea599c30f5fb4d004c005159a9308d525a005aa264d22e95839bc8488d0e6e4759f52f4576d3818a0dc445aabab08756cef2935
bhop_addict_v2_3xl,44102624,caf31993,103878a11dda669faf4e37a86383bc2c,61ed76c69f7b37f362b39244e81d980b122c12bc,f66dd16cf9e99491b090b87fbef0c01179310159f515d76b6d1975a01afd070b,e33b19f6ed8a05bfd49a17bbd36c5379646c99cedf6ac3889daed32953e8c92b9b5aaf138e29b1f0289593cd3255ea37f2e9befaafcf63dd5569e87094fea470,c4be97fcc3fa5e2ba6fa00183b2a47c90e15c35ca6d00be79a2ce3e4af1432251c6c7ec610c80c48c7953a7e712683f770c73ad9ac060227d6308ee5171a9515
bhop_cobblestone_5xl,11740024,97d11315,91100968f85c2e2657bff0db5d3b7567,a14ad33c8d127249c6b7eab5efc5f84a56a116dd,6d0b99af02451f5946032111b5d5a4b1302383db0158077de25b44297ecdf752,d9b87d2e81fb1338f8792748181ba286dce6400a4c0928507053033d52d985bbc44ea40d6ef628888bdef6e68f13c8c40651eaabe9dd003904310b652cde56e0,fa47f45796bd69da84aad1b444ebfc9d90c736afb06bff802f369e60037e037317bbf541188f8009aaeeb980a8f8602cef2d5a043f1ca4c184c90607d82056bf
bhop_frankerz_999xl_extreme,48115983,66ac573d,dc4dc56c941cd09aef025fddf9fb988c,e574a364074ee90b8f00d8a2a4645687319c8c51,02e9dc711ae77a369df332c2f59337a03834b355aeae0cc1e5874b00c09bfafc,ff82ef15955286f678ab9287ee397c0161bca85be878765bab70593e7d9294a33556751b41d8433470b25f7f0725743ebe9f5001380316db7d9b6f9b8c9fa3df,072830dfb884bf495257150c29481b23e1f1a695b69470a9650565e9ccf1f13ce3fba17bad7e1a7750520d124c128a3eb42284d458650b821ae3bc6217bfb5c0
bhop_impulse_3xl,15022287,5b250290,97320fef9263c69465ab5ccea273c147,50257ec64b4e4495bd43f4e762306fba4d0374f6,aa7285999129eca4ca129dfb304cecfa9f91889dcbd1299fa5cea57ba715f3e4,e3cf931f34bc9b3fe48b7fb849ecca4072a16bf07fd51d2584c29e798944e7dd79f642cc8818c085c0a813f1660ccdc0031e440144d49a591a43799ef6ef8ebf,2c39ed3c763330bba9f295ff41844c6f1a35aff46e1b2e18dca76a86413c211f8a4f768326d28bc1c64cc969d9b7724286de26ecf0fff11d80a7bcaa2fce8832
bhop_mp_stairs_hq_xl12,23520144,9cab0e25,bfa3f75a5850aa858ecd62a0c9aff743,822f98bf9802ae5c8aa9a1fd40ed78d243439138,1b01537dfddb13f96cb19ad8785a4332d4134ab34ef2b9bfae3445be96d73afe,0694f3e7351b02907c43bfb5e35e733672092f2d864f23a2946acae06aa66c5910e712277ff62e4f5fc86921cc08b6d5ca524140e974523002e5445fca2eafef,58891124e22615696c5a0ab955bc132be5664cf3c242413f90a3cb04412309e664bc2a2697d7b494d6d1edef07fb177792f6f8613b67be14c08d58bf4c659694
bhop_sky_6xl,16472693,78cfdeda,ff32c856f8cd4e1c4458549f7bf383a7,84697e737af8eeaa496586c37e6385f97d52fcb2,7743927966c704df0c6370504c5450b04182ce848748fbd0adfce907387172d7,b28fcc09cfeb419a31d8816f2824ee0b356725cd048815ec11426d6d3e6bd9ac3f4b1ed2faa701c12d09b96e28407d381505bea1f74cf5e96c7a9687824ba269,e4d66f8cfd56cbcc91565d37c7bda490aad1c73325f95fa59e94633f27f6cb48148588a32f97c6ada6755601b945eeed0b1879910530c8319b87355e3d8d1df6
bhop_alt_joutsen,15708983,82f8ad64,1781294f2abdc1a41982b7fd762cbfaa,86a262ded2ae0520dad9356808d6c290a0142786,c2743413edf8439e6500a54a249c31891e4bb2ccf0dbf973c88fb0d38103bc0b,80cff653b3c38d514c97d8d8caa6d8988fbf8fa9c4d3a246331bad8d545633d8fcbc89d0521b482c2b872c18e2ccbd133ef4e30f6c017183279a3adc580c02c4,519a8b0eb5383ad6ba41d0c500e9672e0ccf3dcefb62317b625ea606e11c37b739432113b7a9a608ba9ee089e2705c5f783b8aec2dae21168c60d6bf5b5446ab
bhop_alt_kirves,44210183,c6cee53a,da8b62f59f0e7f11ec76ebc331d22caa,a428060080a42c7ec065864e6dca8457afc72f85,3bf785734b08cbd41ad3cbdf81bb0e4cf5a2c92a63423a0f67780c80557f4a32,ec98d21f93fa6377d5286c35980af900355a755d92a5f439b6d314b0824b9aa6b614500a7ad5464e982560beed5eebf56435ec4c98fd031f825a5f452b6bca35,9b98f5b943222f361ea5a98e1975b954601050a3dda963a227882f5a61883a110df7dbd6e131f86935ea8f5ac92a330ab17b0a742ad738d467a4c295d235a6b1
