mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
Trikz_PortalsHard,88904038,604e3350,0c951720b774458ff3f2aff462c2e727,06eafcac8c6fde0eeeade3814b9abc1276c2f22d,107bb236ec9e9e5769527533b9fce255a5ad0ae60da9663d440bf3b4db10c973,725b455f30dd28d7dd8b7d1b53c2e89adaadfa8eca33c5881b9037f30d9bf1631d8e7df9500a08d6d243742f04052e366a9a89be4fef3a8ff1966da0774af1a9,c7c61732fc69e8a52e6f9ebf19007392a81b19096f27c6661944c2c34683a24256421242071e9deae72df9f42f342010527c2d44397842b5a213a19019335002
bhop_advi_fix,9811196,a4952b87,2eb8095c414aabbd6b7474cec568ab2b,a60bef3f2e0134f0a8df7effce05d2cdb9642241,341a5d3e29a4e766160966c79a88d215d97f6da8d5ecd3a82e5afb1fcd8b1cb2,dec34ea15d54bb52fed63376b68d4bd85716500f9b41db895a2cf4f563dd04550477b653f25ebb1a2a1951630020dde88f3fa622958759366e25859b9d677df3,30baf07f0d1fccf64158c1629ba26c58f592b050c44509ba5cdcb911ced86c9099782cbaeda9755a0c0c5890321cae61f0f53b86552296d313d2d65dd14e77f5
bhop_andromeda,44242179,72f6be58,3bad475066bd4504414881b83551e620,3d7228523647ffc34fef7796428e68a54dcde97c,d41d537df01140ee57a4a8b526448b8a43632a68f1599834001f61cc7d111cdb,6477684ae2d66eacba45100067a772c4b9e8ff339bae20a3169e73396483241acb9d5103b1579c5a6939ffdccaf7b487881290dee2b69f6362bf77dd4bd6e5e6,10a8afd327b4e1020df266bc2f1851347081627940034801d6835a3f6fa588aaad9ff09a348aac4fec55ba93ce6a9b527f070db14bb104d2823d40ba7ac25187
bhop_concretespice,3377967,23aa4403,55668d3c94d67df226d0a255b1572905,a7a196e46568f7c73919fe46467f42725baa8e4e,26beb6fcd3e4842fd7756df19df1c12eb1b27a48464440769072f77ea6ebda4f,0c57dc144af91bed68411dce6da4f9569ba31d66005a270634545d66a7659f56d008cfa0e5e495b2f051213b84e2cea5b65352132288308c27536993e65e8d9c,eeae5c0c9c4157e7c38fcb0ae923054faa16bb41c40da034d9dfd42fc47d55868f27ee26a6fc95f3cad50380a209c991389567d923101eff622ad76707778b3f
bhop_culture2,186007552,d5e89f8d,4a5c4cec8cb42cc2c9208404183a9e91,dc267101d92ef7403d9ccf5d118a5da2817a084d,5c45717a20043135cf80847364fb2ce26a72c6627a078382ccab7eb7cb85dfe3,478ad0205d265d5b90d6dffe359b9fc84f209f61e120f14778e39b767981c65c433d1eb18139d5583095eb7d605805ea16a02ca4ba5ea95835ea27b023f23d5e,3b1020a3cfb1280af25f51b546deb004ac8f7326aac18fe9ad2d16b22d1a795dde2427ad0663d765b40ecdd6352621c721d545cd34bf15642e29203ba5ee30cf
bhop_duality_v2,16130314,b8df0900,4fea9005db292796ff9aa430fe993b88,750e9aa0cfffb17861320772937ed681d2e06dfb,51c707bf2158892d2f36421cdbf1ba367b76ddf5f7187a65d7d1d0e887600ba2,740c837e7a0230c3f55ff55d16cf9cb00fd0ff4a645f4ed1aadf96510cd9619459fe571b86addefdaba1dfeacf590e0a05141758c62ad8f9548b0ffd12d66135,c701d7b2346d896f92b1465eeeb7e0cb624c982aff582e961fb7f16312475290ad46cba24edcddedbb20dc56e81d3f5d51bb550ef9ce670ef123178efd635b77
bhop_grayness,60131909,11a7f096,d3e3b4a77ee4a7fc677c025cf2fe6060,bf08a652a7d04fa948b5a24c31433e8ef116eebc,18c6ed3a196b24e530e94fa207e2d5c075e48fa764beefe87fa4cb34375eacc4,8b40d59e2f6b67a6d9673922b9549e55f738b617824fe0a1b83067a79a7c58229776dff056f4c8f458771a7ba54ebfd0ff1e8611a350b1b98221cdc5dcbcd081,15a86d0850c209ce5f21ef16a44c8873264014cd6df0ba22a2109ee3e7683f3a1071719dce419ee60e36e14c865ffe2e3b5576cce47d1d949876bb87f9965d14
bhop_hard_superdooperhard,13708653,c696c2b6,2d284b27a77a85f83e209a57a8f3de2f,dc6ba247c188b4ce60592e4663a4b64c278972e2,49897f7b57a48a058a098e55ac6f75b9d9009b362ff192418e0ca8f7ca2006d3,c2f94dd9fed71c480498c1080a0d8d2444ee71f36f4a967e517573d5246e6c0ae5bed828db8696dd0ca06008e43c3d8857bcc328f3e4a8df1cb82f0ed38982d1,471ba1c3f611109b39138ae9805563618749468d3ec055a50f954c18fa6034b1e4afcc6d741a0615f9821715f1010ebcdc7195f7510d63ea10013db3364dd7a6
bhop_harmony_ns,32860011,41c65f67,73b2f803752800b19244eef5250b5738,bc52579918b168247cbf9627aedb0401acd43b5e,8c752cc3fc232ca73fd1251796608c220dd4725227ad23eb6c0cb5ca1cbaff20,a9bf36657721cf3f9c0f34c56ac947aad121738e206bf96d0ca00f6ccf94d6c180788c62e0493dbd388ff1cd3da8678f0da062caf26cc60a2815c8aead2f6428,34fe53b3dc35e86a20d977a0df5f7bf57531ae6da215abbb75fc562476c4523a6f6e5ff4604139562ea40e220d42811e6c03de023054d92a9805aacebd9c3553
bhop_interloper,137222296,3d79954c,66a964ed9a1db9e52f1be1911b4827be,7ad79a8118b709aa374c0df70ff292a4b4f88b38,a14fcefa33fae5cccd445e6075c236b41f37c824e961a75755e63db6f65acfc9,8019c1d2aafa72533200e2bd22f9ea9dc12b7347d46b482313ecb076ce560968e335e845dc42e529e616c50017e1712969b5f1868be6ef850b0f1333cad088f6,2ca7b8334842ca7bfead23ef3ca36cc4d6eae65348262b9cc4edff09d3eac412356311287e95deee3458c0ae7fc575d382d91112237ea8bb6fe72d6cb59b0a39
bhop_quicker,691992,5627f370,e3f2da2fbb355aaeb90918ad357459ea,2ef511800a12eb16ab7fcf7166878294f4c16cf5,9956a0d2ae318d96108ce8ca09dff7d01f915ca97adbbc68d6a6c9a89c10cb63,04b434e9dcadeadef735ff462da2c00601d61a9d8263f1047f7b605df2641ff71bb4530eed7920f46ccdd8c90c900349a6b7116d109bd0c86244d9c10f225506,76d9ee2dd5e820565fff3013e7a9d5a7dd1f855928c9ce3bbb9be535f4b159ff4b3910870865e57238975f780ad628f7140ff16ff57b08ee506e4990319239c9
bhop_remia,38460157,7b8765ce,e6210624fc73e3ee321b35f309c45c7e,d1fdbbd4de865b6f48b55bf7ffab82075b58d9a1,beef8fe6ff224463c4dead6eeb2c8588ae725aabdbccd60b0ef239771e479195,19828692eb8f2497d6d9a64b7088404cbf4c9813f18d9e107e07dba01b52ed5c0d7319536cf50162068db4c46c03168d2e3bb42affc2e0802ef2b13a6a5238c4,1f4a498bccff51ca9b5c408b166fc77629e3e8da0284bca8493342394386b910c7cd177e33ed774abf0784123ba2afecc420ccb509f70b537f6f697e365c3d5a
bhop_rockthevote3,28417947,db9cfa42,a24232fbf1082bf047b4ce33598b3e26,8dd07f305d1cef6a4278c59715bf1970aa27cb23,962e36c993a05094ded5fd52cfc436c4146b9671e6152021362acaa3d39054a7,d5db73bd8f4c07f87e13a8e201693a54ef3d8e5a1d36817c4c48152b859d75fd08ee633b6a96622f313b5161c15a824c640ad2ab30b95fc3f5ffd99882253682,5529ccf64b37260053034e723625c004d54a7bf3aa30bb331a9f6085d7124b61ac8e687dd7192825e6457e58d45cd36a81a12f909f81b7fff17e57f4a9c01f96
