mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bkz_cubebhop,8311936,e7ec7b45,57e291685e1f02441b84496c2999a812,15dadc6eb89a552e70707d9c9e0c84457146d951,127178f0da40d000841d8e43da77463a685214e561a7b151f3f5c8ca3a8ec357,84dbb9670c0871cbd08dc8a5788c64526bb9fb8719f1a27eacc395cf0825417e1ab3462c7d434f10fceaa294f14fedda792542ac31ca7c3081e76c1c314d8e01,a4c9b175f579f194215b30c0aefa8e548bcf2527bd096d33023b97115ebf18946f2a5e172dd1c4748e1a91f1490ce845695e94ceef42848cc9f9a392683dea38
kz_chk_cruel,55559512,a863f877,bae3a33a022ba98f29662ac3a982527e,c4e151c8447709d10923cbcb84eb78ab5f540c96,c364d919184c7d9de4fb2d0327bf545abbbd0672128111809ea2bca5b37b4798,ce41dafad47d6971ccc60a9d7bbe4bdb27c394b3789263dc173a126e2ab665bfd815d96c69d167b79881c6a67496e28f89ed8cf7f7d6a04b59b41fdf5fcef5bb,40c44ffebf28db7385a29eda68617e4487da08b54a5e4e4fcb9ced7d04af60740fe7adf99afdb48145d35f733f596264c0fb1c32921ace7a76bdfd1e7cadc638
kz_chk_cruel_h,55431756,a06feafd,600e1c20de70b7201712f1bb70fc5c80,394dba4be39181c49eaa056191c9c716382b7346,47cf9ef6844b0ac632bea9b2064e3282108bfb22a22b1178b1a583ab61b7601c,b2d47bc90ce24391a4a5b1ba2653dd94b35e53d124e9b5ab658c6e731d8dcf7996968d77d7e05a766b627aff702241417914cc7568347e3795517886a49174f9,f0bb33d4aa379f6fe8b3a9da89639d53e73d60565a45cb6f439d942f0ce65b891bf4060439f2a90d014eef857c81fb04b2296b74434d88bfdf5b6916146fec9a
kz_mnk_dark,19294820,c6e3b095,e55b7d94f5c8987c83f2420dd30066bb,b38b3011e800d7387850d1a983cf3f48e674efc7,17bc037b59a51b45e9aacf47b96c0c2e9fef0ed181d704c60558e76fde8839d8,ca516227ec7098ad8015f59a5d16bb7a65e6dab1628e16166c16246a1ad58a312ef80e1c2188a1ad3ea02b5389d9635d58f9a4ddbaef5c9ede766e347f1a5726,c32e08e1d03d5dd9f3e7b15b9af05b65738ad8f2d562d3a7f9d2dacc08459368b527e26ffb9106f7552b430c5e1da143c3c4f9493b72ae19c083975f462f3e13
