mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_-4-,23976640,974d6c66,b0d456570eb9fa4d416fc047402f1276,955672314e610b9a7a36da5b6fa205ea10cffb96,961ede3e8a1c146fcf58f584e12e52927791749ac3c5b88f784a62ace7602f61,ce52aeab071491ac0bef35afefe10495dbff51b1bce7634037265fb168193a7329696c1f86c8b18f3392a51a59ff5817c306e24eac8b759955627e992f5209a9,bb364017a4408760303ef0d4cd0fac9a26f4697b44eb94918735f44c1dc27246b4534203498715f805b6360319537a1eda10f2e064a497dbebd89676e9f440ff
bhop_0,103417304,2817b5d1,f8dc11ab60b608800efee1621bf2c81c,1ae7c7edd48040b81f36e40faaa211459c90affa,1e68fdfed6c2d0530a8594a213d8f4878d70f9bc4dab8ca2d1f0f79ad4076ef9,849aba95592b6173365ed4bb31123a84b0c480915c22ece4c9e626d896daf9a86ef7f124f83181ef4c5a49f8be90df300282beb3a2784b1a8144f819dcf9c57f,8ff7890d26b8bcee17fd1acbb4ba26fd1cde37937d7ec23305c558824f054b242e56a2b87ff34211b3422d36124a65f6b5ed6d5a67edd599c34c64f1ac925a88
bhop_0000,19148563,8ac91822,308037e1fb2a84dd6c164d98960bd151,f8505b4942858003e3da1efb8ad3c701ffdc0ea1,64f2467aeb3ad934639a9312668cfac5a229deb74d8ce4364b4fd148fe907b38,057e08961d3dbf6de72f821aa0e539981f1853c12b71099e8c6358427bbe71266add8b838748e25cd663cc26de5b9f59a87db63368aab97ebccff736067d5772,a79ba0bedf7c03266263d2917433aab525bf444be8bfcb40a8247d134b7ae0c8f57ce29bdbbea84dede915f8306f4b0ff4c00113b8316ce1184575a19c78c51d
bhop_0001,33124946,ee9848ef,516c0a440fea7dc3cb33d63676f585bf,73a4486ac864fc21938590abe163ec29affa56ea,63f81e7438213c6614266383e4f8bcf8d5a8f9ee149daf93d95c67adf4510a25,5e6bb1b880e4af2cb5435d2857bb0143beccecdd187d4a9d1341065a1949ebe795ff8677a660363a662676856f5e12e94f7d7418c8d759774cd5103c74122fba,5c2e7a76d5cc33ad2d79388bdb49cd76bf961b9d0cfb486cc73cca9d2d9943eb5d7a1b297888e45930f96b3248be1899d5fb4330338edb18fd3397edb428da9e
bhop_0002,40227683,44202b32,2124715476dd3372fa3237d9f9f8abd1,2048645d3055bef564179d35930a7ea25fb54fd3,5995e1ed59c5aa619dcbfbce39ef49bb0ad6ddc52be8a9468f2c233b553d10f7,dc003a29c1a66ab7c0331858e2c30c3936621e57dff08f3be8d23c0a1a1a42811054ef19d870f0199a2c0c4a2cb58204bd7b5c73b0bef29047d36c1ea876ae78,c6d9083f6a84976bea9d7df4b4fdf2ed769bb20a50fb43690d694f2c1fe44c64919b0ea26b24f5c8145df0b4ab9796f10207e492d7286d523fe8934b4da1bb95
bhop_0003,17608777,b7dee9ee,92ea587daffce24a6dd2b2e71b5777b7,5e7052596aba3e649e41f7913b161d8179ebfe31,6903b0e8f3ce12d88c1cfb782338438bafb13e4426816f62ed0f8d7159733f71,fcff922abe53c16c78c436e78bd532f754d43903be4eb350ffaa9a19c94909d32c958ceac88419f137b69f2c7881de21eb9562128bf174e8095965d4783028e4,a9aa7073ca1eeafc897dd14c9c8f2fa474e0195e76beb4182270994995f582d6d473a911381020f466a46738c86f501bc5de7c327b8246e3a60049a9a0e071d5
bhop_11mb_of_hell_rtv,12019625,cee031c4,814f35b76c0524d6bf742eec033b92d5,9436a8ed51f10de3dcefd96735be6d48bc566680,ca6f833471827771efea4dd2bde346b171caedef03f12eef7d7f2b96ed9e2eee,409c1547219209909fe4c43d9d5b3da03710fc0124e6418bf535d1cfa8381c057c2d80022a2f255836b0ef48fcc36b8713fc653b2cb4d4596d1635536cb7e361,735cf096835e945e723e7364ad6c163e86fa109a051f79ff838ff496b995131d2265ff404d3b6a7d00c7c8fae5aa206b850499e14f35a24e27da260840dd0e8a
bhop_162,40626504,eb7ea252,d2c75c6fb195d86ccb2117d5c66b5315,bcb24b17ec2ee820d660084fd2f32b224dfc49ae,3be627f7ddad6b0f07868d51c52529d41311e585101340c9d152eeebdb1de817,c382211295318e3fbf79d0f3fb266ffee8a8af0547e569273c691c3a98841699422ab2d31e6e17a2460299a581a5fd85006467bd1b8372fc3c6896eb0d99da19,ad7b99ace4ab4f1d315e5b284a178adffb820c58f599d77d5cae2fedf97fa150777f14bda1ebe0bf18260b9813684897dacce116d8703f791e77eb147444ebe7
bhop_1n5an3,2538880,51e8bd51,34d69d2bc0f016bf67d6eda50e288c7b,f33756d2f7840d6858132dbdc041b109a37da5a5,ed34e1c3f632802642a6c5f793eca81350b9df29cc05d33a95f6d81cd6b078f6,252fd76f3fea2dbe158aeac4acfb73cd0cfe274dda825d1358b1e801b4f898665d9d1aed9fbf082ec5565915b1fcc30664d1def65bf6f04b5eff382bd396598d,aa9656573fe8a9245cec885cea107d2667deadd45a5e0bb20aa5d9c544d16beb2bb53a11836de64ef974e4fe4e1db729d4ddaa39a1180af709072356a18bf303
bhop_1n5an3_hard,2185780,b0ea0d25,58ce44cf543a7231ccb1a040fb22a810,ec37f272f144fa361084e9409c06efa5290d5d4a,e8c8fcac45e5f8ed2ea9e6595323b752c582166d6ad237156d5825889b0c1bee,9a1064516582677faff5d371acf7c79fea88dce63c7d3e2a20c972f5760e0dc747731298115a3f565f31c999564c24e0e1c77e653cd64f5580fdb49ab8b26a96,e8bd8237e9ce9adacde8a7b99c218f3d343de7cf2f69ee4ed3d383b5d982f6a604e865f287767b2ed0f2c2e0c2723d7275ed84fa1e3730cb8597869317f23b0b
bhop_1n5an3_harder,2033152,34a4a351,89c249a28ed46e6c0c6665925eba5fb4,034f3408647ec1a81160180dea5816ac276df36b,b9279ed5cf190e11b5e9830fe914c58a0b412b44fbd8745b3ebc8e2c8987aba1,da1467e5568ebd833fd4072913d744df73c8682bad7a8ab1216e90789bf1b174c31246ea7e6c446509132d86f9fe679425323bda2efbfd26a76aef4be19b58b8,628d42ecfb7e2a70dee268334711c2e4dfb2af36671f02faaf3d027563d5fd5075b1e0df2f06782f53d4a4a07e58472d83da757a3803058c2143821f1563f20f
