mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_aura,13286060,f593cbde,1babb798c863995f767b0e706c4420a1,19b16fa6bad2364202bb1486d4ae18cec6adc419,e180a02fac029582e7ebd64f5f855bb2abb9b9ed7173b94c2c2160f38e4d230a,e6f31307ae5f1457762caeca4a9d582f2e18e5e310985d3158c9d3ab5c0d6d6a22653060910bfb57e6eb9641a0172b078c702d6a991f0d4a499e1b76595ffc0c,1bd66dc17c88e87d2f81aa22d9439e61538d1144dfa9c49876217f8fa4bcb92fb323c133a35d34435269d0f5067ca2e19230e0761384c07a6ef76d21376a515e
bhop_bfur3,13464464,5b1d42f3,6935bf094a7a1b48f83bd54e6f4f50f3,3d2a14c999835d778b3f6df6296a14d7073a4bdb,faf2207594a63dd27517c9dc637bce0d90878e591dbb253a7736be09e981fc8c,ebcb86f905d9ac19641087cd42a3048fad4ed8af6e27fec4c801328db9212373a07b64036f0ac855a597e169e7593d4a723cac2cec692c76f29eeaaa10d74d19,54ebb79fe05d55d563336b9d1f054ba9d11b88634e89a723c31a92410a530ad0f32c7531d4715681e7d9f1bb3c19088b9e222220cbb10b02fdaa976483fc191b
bhop_calming,45478917,1c8f1037,bd6d4e9c1a3f68cd27a4c41844381f30,7f21417e10789f142327a9bce65a6fc6bbd3686c,3d4dd985fc514bb1d3424ad0d2c970de2a5e0abe77a600595590e5b7a37d6ab0,4203a8e11474b026f1528ff80f0f1014c73095ab9a70f8360ff3e3f09a6df1337dc53af4f04e4403bed940daa7e3f9b1f8bf3024850ad6016025e398848b0566,78e9dc74e920875463c5dd3576c00bfc25f26f1a81c5a0a5d132b4d9663a1df0b841e91554f363bb1405ceb5b7c4f649050d040c9a80850bb0dd534b6e22cb5d
bhop_copyofroblox,1403416,5ee7ff54,5934ccc1f8202e2bb6ec7f09094e8e26,411d44bd61cd904dd851e126702c1691c2987790,66a1df535b0343f1743251f151cf0964ecc5b8baf236f9695f21fec4250c49fd,42653ffe1488949ff2691163c2839aed6428b47ac85b8bffcb3fe7814f3b1fc39eeb519d0bfc94bb1ba916082b1409eb83d35aa816e4ee3d184c0d2ff5333c99,5a1171bcfa2be3d66010f5a7a1ed5c216cf99fd9c846183b17af662d8165304091a2598eab84b7ac590c331652e84e9b6af96504a0aa948a888da648956d87ed
bhop_fogcandy,40465138,a79c87c,4dd5797e30aed66e5f0caebbed011116,77ccb7b87d0b3f1ed2c2d37800b340e0220bea72,fec4188ee40ca4d0b4393c0504f78d95e4bdb73f3f39602f70ccf94dd8357577,6da5b4b9463b997b58f7b8186f7904b18a3f00940ff6dd0b0627b98e56709859ebf9249a529ba890aab98f499fe675b5a191df951be039614fe5f04bcfc81d2a,bebf3d89c26ec5b96e018770e0956e7cf2d059c4367bc58f5c220378939edc18e6d4481485124a04c6c2f0aece8e42e9e3474f0f5904785f4cdd5c5cfb759399
bhop_how2strafe_fix,8390002,756cf52f,298f86871645998b04b181fbf0c2a746,efe9fca00a2deda2f76ef07ba69a4fc74c9b678c,3bdd0837eeb97a195b18235e1ae2b98a853db8912988a2e29eaa33b2a5c5f977,93e6d52eaa383316824e1879737e289cde0d9d39b052f9805d0c0fc427b5e7c5bd45ea2e99670ff9df53ce3443b7225d28df2bc633df055f17fb984480b7ba76,8150adf73ae3d6406eadfd1fdaec8cc6738688a42021a38ba952d7f576acaaa5838d264e47384e3fa602c0c53c048b04d2c7fb4c2de59f63a6f95f8ba98f13e8
bhop_idk2,2818843,d6182efc,9e0731cb3ae3a09942efb75eb126acd5,5ff0f8e3e10fe631c39890c2919034491b68c424,4b685522a2a75a479eca586b1d17bbc298276de56be59cae8750bac85f0c7109,a7c0e81f04274fd8ba251640e558f689b646a8f3754f5a8bbe005c7be9a0d2fc4ee97dbb178895a9690e402bf539c83ce7d6dae956f4c6c95aad09aed3b1ee7a,45351a98aa204b9895ce75742914c24fa59f337b23964203b4e079a44c405cb35bf08bf6ed9ce7baedc68d0a4260855b4ce213cb5719d1f0a6de32516bc5d02e
bhop_minecraft_bfur,2269046,b31fccfb,da07e619867d1c04a2025b09f992597d,21c6074945ad6bbfe255adf221998339300ab81a,be9cf1b5d904e4dc6209dc94b72c170cedeafbc20ec7b6c736e5d3ecd427d04a,5d194a8899d0e80d90eae5a11dc92ed2e1c1f6dd99727ae23a2e09a0e9c934e7314639e4bac68d0e9499f1126703b01b08cc175f54e22d038803232754991603,54ad7130d34a30d452e6dcf1e90f0e439e581cf04eca2b87277df4249df54098b0b534423b8ba6ee6f4f1d37a57cb56193e8cd7c0086693ca423c03f095098dd
bhop_minecraft_cancer_6,736590,18a8817f,afb2ec08f877880765a355959c80cd25,9099a9d935bb4a3d5dce10f3feddb3844d58b251,b6adb2090d1e0307b94c6f5ddf49c21557e71f93769f2f7a3be4e9a59674d780,62a62b78bccf323045b1ccc61f499f2866f3ae1b6dd43c73eb9190da228b16e770b1b3d50784e20ec091d5770056b4077895298fa5800e5cf170d589316be0aa,b37e12eabc392d1ff9122a88d441547cab3a721224bb56004d7ea2358606c2b7491ad08b6d47f6b7635ba55bb0bb4a6872c46ee47b917b98f70d45756dda1b85
bhop_minecraft_lemon,314129,21a7a020,bd3b862440c2bbc9fdcfbf45888c7635,6c64bba1d0f08e210bb8def7c24b733662bfb3cf,1979e418f86b8dd7b884a78643b5a003eae52a81735d0f8e0d4ec99ba9f0914f,dfd08e8d5ffd4f0cd8ef6d6602f32c321c52721c35f68b78b74f2c9f81f017bc1d4c3a51d73cd19a3c3d0b909ea1021ae15ad32e5d7c3af6f04481b97f0a8b8d,4b83b41ce0bb84724b75dc7c36037370abab1e4e0326bf460a46aa251c4d6603a1b7b7d1fc8f582bee05f1f51e9ff0a60a818caa9886d65a0ba87d08ef026dde
