mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_lego3,104324737,b07929ff,3fde99e8e956e278d9b612618b996a86,9446cbe0f2065f43bc29e735970508f6a623a993,c0f777c18a340bfc4331cf67f69e404bea991d5513550e0032b257af5c27ec91,cf268e1ebca1ef38930c8ac44e6e8b655a1779aa79474c65d56218fab7f2b08ae4b74b557c17700bea0c5cc4e7697a7653993b943343fe5ec47a1a44f16f6128,d08b0627d9d3a43ef135e29179a13a870e3b4f0bd9e936256bfa165bfb0415cbebad2ecc63b8c05c08e97069f28ef849dfe4c27a271559734afabacf604b1e81
Bhop_Minecraft_Winter,29879443,5bc604a5,c1116b0e9b7039bd355c9b5e5810c2a9,0832d7446eca3c2279b09a335ecdc85892daa4fd,44bda9e9e3ee94590a81b6ddae381e71e4b03e17b1061d2461cacfc5acd9ea1e,e7dc60eeadda086f152b68e5360985f3caf9c24349effe814da253048029f9f6607209bfdb65c2d54217213df940e702f8f031d0c3dcb71fb1b2b59ca280be28,5f7c94e0c7fc3bedb235c17463c34cfc8f0c4234f68420c4710f44dd14979191b3248a4eb8ab6e0f4e6891ee67e5d4b12efcba2a36ff7b9c3641db7573f3d41c
aimers_hell,19531284,a3f955bf,222cafca63fa3bc29ec72b046cbf5752,cd38e07b8cee30f06a44c6a6d9dcb254696d8a40,32378feaef560b2bcbb48c0e44b8bb2cab554a60347ea8df9a2348e2dc9ea6c6,dfc1ad80b2fb00982ac12038ae0e56e18e6fb8082f50d03bdb94abcaadd68750211c6d3e24323f1922349a31a0d3ba34ddb7c20dec9fe393332dbf7c153ec13f,90cb3b4a0f2d57a59a7fcccb8ab9fa77341a2a4bf416c42b9572468e1a5df4619d167d6d1af6ecf89dbbf928c7ec880247ca60050e7c0cbb19f93154f2249d44
bhop_-1aaaaaflume,5977813,52406fd0,d81eb03634e31686cd0db54b6bdbaaa5,b99344829b2ba2e445bab06b0a2dc8ae708ce456,1c64d0414f4c2d3c5e21cf97f819cdbecb3e3d976d87c79a6a14e01bf65c45aa,149ead63bf46cff65187784a8ea5123ea5d2ec29e9ca706c674569776444019c5c70a3a2582d0ab7c108668f15723ad950837a5a17e8e84aebb2a330ebc0c676,e3f51aa4d9ef59db1c9006a05ec5e12592921411d18bf0ebb5a471463dd81a3fb2fe5ac07e7e66bbe4e986277c4d93375bb7b92a34930e4d6b048c67ab79d225
bhop_-4-,23976640,974d6c66,b0d456570eb9fa4d416fc047402f1276,955672314e610b9a7a36da5b6fa205ea10cffb96,961ede3e8a1c146fcf58f584e12e52927791749ac3c5b88f784a62ace7602f61,ce52aeab071491ac0bef35afefe10495dbff51b1bce7634037265fb168193a7329696c1f86c8b18f3392a51a59ff5817c306e24eac8b759955627e992f5209a9,bb364017a4408760303ef0d4cd0fac9a26f4697b44eb94918735f44c1dc27246b4534203498715f805b6360319537a1eda10f2e064a497dbebd89676e9f440ff
bhop_0,103417304,2817b5d1,f8dc11ab60b608800efee1621bf2c81c,1ae7c7edd48040b81f36e40faaa211459c90affa,1e68fdfed6c2d0530a8594a213d8f4878d70f9bc4dab8ca2d1f0f79ad4076ef9,849aba95592b6173365ed4bb31123a84b0c480915c22ece4c9e626d896daf9a86ef7f124f83181ef4c5a49f8be90df300282beb3a2784b1a8144f819dcf9c57f,8ff7890d26b8bcee17fd1acbb4ba26fd1cde37937d7ec23305c558824f054b242e56a2b87ff34211b3422d36124a65f6b5ed6d5a67edd599c34c64f1ac925a88
bhop_0000,19148563,8ac91822,308037e1fb2a84dd6c164d98960bd151,f8505b4942858003e3da1efb8ad3c701ffdc0ea1,64f2467aeb3ad934639a9312668cfac5a229deb74d8ce4364b4fd148fe907b38,057e08961d3dbf6de72f821aa0e539981f1853c12b71099e8c6358427bbe71266add8b838748e25cd663cc26de5b9f59a87db63368aab97ebccff736067d5772,a79ba0bedf7c03266263d2917433aab525bf444be8bfcb40a8247d134b7ae0c8f57ce29bdbbea84dede915f8306f4b0ff4c00113b8316ce1184575a19c78c51d
bhop_0001,33124946,ee9848ef,516c0a440fea7dc3cb33d63676f585bf,73a4486ac864fc21938590abe163ec29affa56ea,63f81e7438213c6614266383e4f8bcf8d5a8f9ee149daf93d95c67adf4510a25,5e6bb1b880e4af2cb5435d2857bb0143beccecdd187d4a9d1341065a1949ebe795ff8677a660363a662676856f5e12e94f7d7418c8d759774cd5103c74122fba,5c2e7a76d5cc33ad2d79388bdb49cd76bf961b9d0cfb486cc73cca9d2d9943eb5d7a1b297888e45930f96b3248be1899d5fb4330338edb18fd3397edb428da9e
bhop_0002,40227683,44202b32,2124715476dd3372fa3237d9f9f8abd1,2048645d3055bef564179d35930a7ea25fb54fd3,5995e1ed59c5aa619dcbfbce39ef49bb0ad6ddc52be8a9468f2c233b553d10f7,dc003a29c1a66ab7c0331858e2c30c3936621e57dff08f3be8d23c0a1a1a42811054ef19d870f0199a2c0c4a2cb58204bd7b5c73b0bef29047d36c1ea876ae78,c6d9083f6a84976bea9d7df4b4fdf2ed769bb20a50fb43690d694f2c1fe44c64919b0ea26b24f5c8145df0b4ab9796f10207e492d7286d523fe8934b4da1bb95
bhop_0secondstrafemap,190568,24cdaf66,108d7a00bc68d53a16a9ec714b92a542,7e05ca64c730dbeb5b1d407751e4c7f584de544f,3b95f9013af29641b4ab328f536e0fafc630a46c33fbd757a4513feedc647d4a,0a9580990dfe5809d1e96a9a3d41001e428441753c0487b8cd228b2d99f73889256fe27a06368187e826fe154870e9e7326d05a548a84956ecd954d2ce524917,f8f21614def615a8c99f2c03fc12210b316f5e8077b17d6a4a7938a3f8c4bec6512efd05077dcd156a19122fb1b6ec058e9359a5593133e14ccdc8c9c0b86cd5
bhop_101xp,165561695,aa687645,1593a7e77f5ccfd6ea024576f07dad7d,854bc9f7ef29a51f351d1afb9f847fbf22b851aa,d7b0d71379681f479f8c10ee3629817902f070fff55bdaa8369a9c05adf3f4e9,acf5fb3cadd5bccb6bb8d19aa8bbba09ae863e0d5eb31a084c03edd6d35d6881f7f2cbbfaa4a3d712fd3c061b12358850cc2cae4f0c555fcf681db767ebe12df,d5ffac5576beafa11e1e793e47dc78d054bb57b546be9aee68e6e0fd5b22819b9070ea8cb1d56d9290eade3485fce49251d7b74cfaf6278d949423c28be65df4
bhop_10aa,4316981,1b89d3e8,5e32efb06a6cbbfebade42709aee115f,d8fc47aecc566769b5a6d02bb001869612b1dee4,f71b3dcf8866a9970ac569d0c1b8febb74c42f7cc6564aaeabc333b3034ab3ee,da3d3fdbd09b825b6ce7418c6f95e641a19bae52d01ccab9ddbf41ebdaaae77b60d1f8a7866663b60ef19f388a6afd3b3ebf9c5fdf75e61265d745b2b1b38420,5d67b70541b208a376d2af75ebb49347910bf32927c14f83b0cb74c92ac9242f619026ccbf813d5a8d51dbba089cc2fc4d1d4a7ecdea59dff853ce5b2ec49c4c
