mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
autobhop_spacebar_warrior,15925935,82925460,e31c147f22c414698e826249da9e21c2,a9edbde95c0f087a44634d3df9281158a0f76d87,6a0be04ce88cd4907e9b7c4c389d27866298e9a30fb75f12cabf6a87906adcb7,7f14d93ab1fabf783c564b4e412947f53a8c9507f9ede11023002e0d9afa243160e1d9a8a737a2c2d2487d3d63b74fe021ef49649008256447cc2105e40fc407,4d48acb56b3eb17716487e9c8812f52d15057874edd658b6b695a4d5eab48cc3911d23df663a7d3285e5ed733640d8ed2d12f4c86396fa7bf1eb344994b397b1
awp_rooftops_css,18671635,959250df,3f2c2a0df8874cd1f0e0acddcfa17a64,4bbcf3d92858193c2f599593dcf81b0ba15369d5,28c38730d275e70f2f07fcdfe1a7eee9373ff216eef5f70e4bda4e2d6fd3290c,951fc3bdae9c6876390e752277fe2d208de68e928097a54bc2140ba014884a38b8ce3085b1ae11ed4809daec63fecbb2aca248700dda838219eb77754a0438fd,312851775355c037fe0fa649f287393c1e36ab7cbd2b5d72d4df7b2ec7b20ea6ae98039e89e3754db105d5d858b1f5d2d39db75ce93349418a74e7e839319ebe
bb10,46346512,ee6e8701,c483179a8252df89828ca63ea6af9cea,7c5b665af71bde5b73fd6e58eda4201a17287782,e62d25e538cd5225948f465f946604492e418961b7f6076eaef8fb5a227ef523,d871b8fccd0890a6d8d50212f00540abe1e14c98a718ae5700f9ba4b16c63c8e4a071fc0c30579472d064b623759f98072923d42b5f84e625440226a95b15c29,42aba7e21689d7525e6bc439f29d6d856a871a2384ac025afe75d7993d78a909e3028a85e24ae7b6b22908224a098e6444b5c09392adffa97e1e87f132f468b5
bb13,46667872,85361ae3,e1b78c871506615b6870efc3b625907f,fcf614cde9e427b5a7820588334504e667837366,38dc37ed90854418370232d0985fc671f8c662d8e93418ba129bfd5fbbf6088c,9701040ffe076497e8f12a627de5c834cf9b76df9e51e21fd5e4b00bdf1ada8d160fca53e50898ffbfea554eefbbb553b03b2e8161d3922e7355d30859e313f5,2b53dc33ca9b98593f5c9cc60d6e1f9a6e6455a06b834baf6474661e9624d6fc511b34cc520b51849d0b8fc61e2ed2b6b00f38e51422fc527720fa4f997b37f4
bb15,46870247,dc8e30,2f0cb3072762990bfe20388ba253a2ce,d60e3e8b52a35f68eb172bd15c3cae426f74bd61,ae43155e2fcb4630b9dbe72a285296b78ddba09a0fa00f595e41d918251f6218,7194025ba211ceb710d61d0c6eccb48699a5f8a9d02be8293fd99950c9452ee3f891982fa7019d8f8f5e64efd13dd8c20dee9e8de9b20c3134483c2411f5c6c7,5db562f26bb9da91ff3732624708e75b62818cbb5399a1f21e22c610f3e2c8281011986dabcac6ba10cfe7be032c68592d8bfc79bfd9b9624ba08abd96e9352b
bb16,46399089,5d95737c,89d7caaf1dfdeb36e9f5c8e36e24423b,b06aeab348c0599e0263f02e0456b94f82b8f232,f86edcc6d5269bdaf9377d325ad5dc551d5f1fd90ec5bc0e36f65148f7dc4511,d2706e61c5bf17df58d836214cee43b3eb703c8381fffef4c51ac5c9d1cb3e7f8123f085f80ddb769280a0d7d93352122e7bfa736c9e38df219dd251c07efcf0,3c3aeea57a51532f1adbee8a004ffe2f5843eed47351b6b7bd304e3850c838de1e8fd740862dd695fb3d7a8017bcb2e76a707cde166c325cb1eddb480cc1324e
bb18,48600594,90c5181c,825eb20863dd9cdd9eb86220a832013b,1dd3f8df1d5ecce5af531a08dbc6b11c2179d7e7,2a30e5973d6927822e598111a12712429a7099b208f8369c77a211550d1f310d,14814831c0be8d48bdf5f0c70bddfc2d4aee892142a8eeaad071f2b531f5a95725f8e18ae99a7b8c5cdacbf1e643ca8ab3239270ce8dae6a830b242f6d13fc2b,ae1d70e18f90211acb871f29373aa4c0f74fb815b8936bf012d16d14e0f4657fcd0da3a2d31dd88cb97348d228e2a3f423587431ac29fb23fd7c948a0080da0e
bb3,40804096,c99e7cd6,c872b85d17d844636a2b1feef88c28f5,ff89a434c009d6aa96a7d292f69a584638f4506d,093dc49808aa654aaa1025488cec5f07194be49cc32669e2eac5b108f7ac8f53,87b3fab2f297ac6b01a9a5d4068728173caed8100291ae3510010a04f98b7b23fe1ea87f904602bbe71a236770d08a316c4b5e7bd835f10fe48b9437987436d9,9cbc19d57869a8f528a0a62cb8bd950b5222aa1645be49456c9406ddab2ca1008b4d6bb5a5e9c0f64ad7710a2f1d1bc86deaeb80b376896141a7b83e7962f3a7
bb4,41051150,c3431a46,faabe6d69be018cc81bf2d18eaf9e40b,6384560e6ac573a085c917e27a05d5369d31e22a,ccdb6d5dda2d16168642a7b4817a541583e4703a53113e32122e26ea704c1984,ec704d36c570df64dd422247d86514ea287f1d9503f7a8ec210eb8c6c44631996f44cfec5f872e0722cf5f9163f92c0bf25d95e300ae443e539ee4da21461d8e,27c9d265fe7131689c352ee02e9d315323c9f27aa548a08a54441344125acedc13516f4c334f5a320b33563a5a0b235c8cb4f87db0d79916fea0f2407ff734b9
bbbb,29221142,1c5eafdc,b24b52a6eac97d7f6586af06a5e6542e,3368e70bfb5b75f8ca6bbe2f6a943228392cccc0,003b50269b5280b245a44e0de41677117d58a035c5d4c6ac6a455069f497792e,2bc718c86252abb0c465b8d0a29504435e9696374075bedac76e1315a459bfde90e0aee065aeb4676f25dca8936e8a8707e0bccab154945d6fd4f31aec2f28e5,c46b3e678a7cf185284aca4a5acca4672cac0271418c95a14f5db47565ec02aa4b589590240a1f512d4c4f49ceebdca3dc94f53214f09fdc44b41b2fdfdb3133
