mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
zm_Chernobyl_v2D,149495868,da6304b9,3a620898990f55e6995e35807b435f0c,25d9b646c8256548dfc166bd9bc968cb11f6654f,0e3be4a0127b82faaf1beba17853e64fe737ec5d0df255d1c574040edd306cf1,2eb49e73a8e3337662087e11fc0677450e880698399d7d6e03a41374b0b1110df94de0fa9a9bdd479371dc4539ecd3759ba638c4cdbe6c1e13535d56d917cc90,0c0ad5a3afba80bafadfac6d1dbd2f0b0130e395ae90eb29061b7b033a1fe16e8ca19c3092817539e2dc36bc097eca4341eb6aa9ee9db417aa6014c5665697f0
zm_Chernobyl_v2N,174724432,b42cc343,82f9838af03df731b9908a147387b5e4,7d9194cb5b9b71c750ad2f0b227b59e8ece6da36,480e97d6e80a1ce3bf073b775d59dd98491dcb5777bf7da41d0a58ae5c67334e,242a6db7fada9200d5b2f4b91e4049456c651b6132ed29cbf4a040787c8f63bcff7886b1c66f279a1974b5a215e8794464a272bf9d49c439d74ea2eac4582a00,6f758c0f78950b1a41c2452a0d3abaf455a0493c0163c2eb2508cec3f411f1ca2a523d1926b007da3c10182122b714972d3291124d1103084c6264466029dc32
zm_Chernobyl_v2W,149594376,9e6f744a,2343d96e343bf10f5cdae65daedaed85,03984d52e20ce297bfd7fddf6e6b6eb4e7c6c893,d427cdbaa533e0f6fd3986f8daa697573fe418f202e909ca094e83c7c0a10406,0950c95d3222b381fdf0e03e0449f698a785320ecc47c162f9c9d0e411b8a10e6e3c58b7d2ee46b349b0da7d1ff3fe8d62d035b5f05281426e36519204470703,b8224fa0dc540cdf28b676582d3430e0c03f9cc77cf092ba5dc0cbed17cd9022ccfd5a991e6491e24c0c1d23004cfd64d21d14801575208c76c8dc6e26fe2300
Surf_Isaac_Blurh,10612204,e6108b89,94c2a4f00a43e2e1145fba7875216e7d,5bc166405aee92a92b83fc5d8ca1ee4840d52e7f,eb1d9e48b78d960a71178f3546d61967fe66e8a0ca213aa7e77039a28a6e1801,4ead049e7fdf288bab58a748a7af47a1092f4a5995caadc1a218c61fee0815f88bfd9ca772edaaf150f545bf43c131e75f86556e242f8c65b946be40bae34ec0,1f999049cd4fd4a56713cb3a2b76d858f31fe8fd6e6cbee2dccfaba1d3107caafbeb3ada11bbf48baa3f3c860d3ebd1ddec218b11ebc92796be503db3f3e951f
aim_pripyat86,46443169,c8a301fb,91737b03e5d16b42e5373d2ca1985460,b53c2c6cefb71312c277d300f8f32ac52ee6fb06,fe92fe768296c9f2526a3fe8863e7d2a1d86c15b9d628c24509af082af2d29f9,42dda812d239dcbb2cc92cdfc674fc45e1a837dc4a2bb1a2f05c9acfb5af8fad3bdde751301d6a1ed3f88edc045da55d56bbaff4d4bb07c77a71436bf6d869fe,720b6887625c4b9ed249fb248088951450c1ec479f5088297bb25f2360771486221ee1aeb670f3f129b301228582ceff840b5f909ad56143bb9a26f1fb02dd0a
G-E-R_Rats-Doped-Fixed-NB,19985340,3b019b85,b2cc3aa2f67059b8efb3dc955c859619,cb1d955b990026114f10f7a6f9fc3e6c67bda2e5,e6513dd59ff15265e1543b673c17699cb480797d7c269d8cc619048badfc3070,fe2012bad6dbffef1b7bea49407fea35d2a996a7b0713e7ff553d2a110c48005c2dda61bc89ceb2e0f1cef396b0dd350ebb84b88304293defb2fc2291f8e47f3,b840e6fb8c85b78aefae6822bdcb2302502320450f0e80feb4dd3bd4e2f3a6bbf91daf552c3532ad0abd8bc0f95810f71a6ca101fab083072ad81b679ef28c7d
Rats_1985_v4_CSS,41472444,34c637fe,ff0615da2ca2f552bbb7a59347036da8,0996a3a9a15768ee4e94b402da971f48273fdedd,131d70c36e01099e2d45960f1d6f00bedf104c7360467e341456098f52fe5bd7,c8710aabfb496e9522cff8a8d08a0babca6429efc651c417b104b67c427111a1e7df0e5433ff92b681a0034b76a88bd4674227d597eb2db210f1010e1e4df7f2,4709cb7ae74234d50de32f1fb1795ed1ab45b28d1fca0823207a25f04f2ca6834eaf03d1e67dd2797220a27f062dca11953811a6f07a1c5fc6c57a2e88e00c13
Rats_MinishForces,13056088,c84602f1,04b8f0704cadcf7d0e3cd3cdc1549afe,af50d84befb44b166170210c87f5965a640e4cb6,559b7c2c4b2abae6f5a5f2b3cddc4150c3a190a09c2df5d4bb6ecae357c2cbc0,b87c4eca7a20797d4cd377f0f3edd305dec5f8c219c159c0b4c7677e670b5553dc5f1ccf4d0137b1c0ce0866a57577dca8a42db83b80a0b09567bd9d8f13e342,d5a7993f4d44738008b5f5ec12fedb30e4878911a14499d56d6c1be92855fc4dc9145588138b3f36808caa46cbbd431c824356fd10573072c5dd79c35a3879f1
a_rats_1,2263416,4b622f21,e83b494022b1b61664aec2f8373c666e,e9660f57c8c382f385b99a96b17e5901dd036d54,d82a01d4f5ae4bd252fc4f1410054a20958681249867087fa0110b6fc050abd7,b7f5ac1204b26e3bc655869c9cd91145da9c77ffe93ffb996d8baa3e334b3d455dda0c1588f88512eddb7fecd3d3c146399d58a7a4cc10582a76eeb594c26554,3bd753ebfe52d71ea904b86f4a15f0c032badfc1cd78dcf5741464266ea1acbd4bcb66d155adfedd3517568d83c3ba2e35438fe8a7d73c85a94ad611087e5a14
a_rats_2,4070512,95cb898,33ff959303b16ac196ae8ba97b59e2c9,9c1bd6d8e78d19d63e8575338b1d9f54cd186870,c92580f906fc82849ce7c0c45d6200baa87c972cadbdaf73c844b1f923dbbbdb,3d58f4647371a907f098a64ac4994fff00ed0c50a46bdd062a9dd8031023d261d834b5b64538586ffdc8ea7bd0d7486c88052d729aff058d89b4c263432894c0,ae7f93bc7c9215be029c5ca78aae2335b818ee02e54c0c270c51ad252687a7c067d249a9624805e7ccc0ec5ed1da6f6e1a8387d889c47428449000237c6f2d57
