mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
bhop_dream_gauntlet_test,238435528,b0ddfa7a,16ed92af01c1f9624091b833540d077c,bff90615ab6e5d966b7c1ba81c6eee55c980e59b,da789ed801cfe37cf93c8ab81bed0e5214fb35bd7432741e2924296792fd404f,8ac8a77f56a1d62ee8bdfba6ec3791bc1888c98450e30366a6243104745993434ed97133e6627c700b9a6e39b724f976e465a323cd30b805a02f01e3e565f83e,2775a93f37a55a8dbef6dc018f5b1570630c161f1021a975964ee2f26090bb87e329a9248001d08da00f96bb03cb7268bbcc32571e3d93f7ba7addcedf301f54
bhop_geometry_dash,62190722,bed80a1f,c374e7e4d4f3fd384264488f9749a38f,31bcba237d3808759c5dbc96a7f93b89116afa45,8814178cb9fde0e332fe91c2697ae7512bb050bfb327669876cca6c086f2d803,5bb5cebc8b30a7a91c63addb8ad2617c172806b365d06506266c5fbac6d945a3e6f30268fb0fa216a12390a984ae7a92500e50a0c250b8eda5a0d6b45fb20f78,4759a0fd181c58e5d2510f441ccf5ce42431549877786c1edde1e21aef00cdefe96b43fd0180ddd799aa174056db32f67422069210b292c602fde57c1cb96981
bhop_how_fast_can_you_crouch,2025126,ea3886ce,cfdd846959b2a0cc19ef9af4f1887491,04a7348d93f29a92eb52b2c833e7838e9d591b32,b84d1e9b7427f449e3a2fae000713d9f43c1a09cdd2300021595ec9a4211fdd1,6104fb10645c06379582e7bbb2102aa08509fb708ec4da5d4984a2e098b4aea302f3507100993f0ea72281909e680cf008b25f006c6df260fbc852c86829c32e,1ae3b9a838c9246ddc9b9378a482fb966d560638c7f780b5a998764e5eb9953066e3f6a99acf175e26e009ade51f0796cb52fd6694fb9acf743514e77922d95b
bhop_redglow,11625491,17dab66,215c409ff62d9f522113c91344ab5991,acd307d0ec56605e5aa81d1fa2035ed0efc5c533,7319dde73bafb14b184a648bcf253309ae7a8862ec1dc118bc05c3ce597bcdf6,1cc1703b373a903d435896e435ea12a4905f16cce2544f9b8b02b7f76cb02a0ae7d4ead729c5a1cd4f23cf809520224cb191c8b35ec23add93291958cc9aeab2,eeef4d91b98bf83355a524dee9d3d18f5f247f47972bdf8ea817230f1da846b92a71d29969284499b362ccda3b7a1557fdf34ccfb53d859a07de5860c00edd2a
bhop_tilhi,75846444,5c4df938,f1ee434351bbeb99a58af482d7902381,0627117124d24b0bc9776d8e4ed43462235d3712,e805ece9ba5d23625cba897c2cafe32b1abdd49b3396e53b81e92aeabf3ec0c0,d855278963a050a573cd87ceed09a88747bd5fbce73c41c711707b699b516923f154f7f1598bab63c6d4fa6a636de0e63b4f5310aad0793a2e71493fc36fbfdd,385f64f457d35153458c0de3c0a5d11987f103135bbad6f32666e5fcb8814bbb7aed787696a9b9682453ce061cb9059a134b1859727a27738aef8e9c73782c4e
