mapname,filesize,crc32ieee,md5,sha1,sha2_256,sha2_512,sha3_512
ahop_ayb,5567128,4351d6a0,9586c904131df154b2d6300ac9d2674a,6b115ad83ecca8b4be71415c2e1c30fed1102e3a,67e592bdb3ed8f2f82e3e50629b28f97cd690f574d1de61275854c5218ef7c82,a4fd9546a565db84f7eec4f099080f90c97a1007f37b0b4e99d328a7b98d3f045c21bf747cf6d2d6677648b41f4a29b34f4162d0d3b13bf46d1d720bf022f198,8fdd120ad2e2652d8ee449dae4f445172d89049cda9c0842098b1abf0820dbcaf2c4973970830b3f8a6532735296edc8a54c098792e76d7c4fad92574cfa62a0
ahop_coast,20587566,e239a701,421acd7113445766d4fe0a64a0b769e0,f2c910c254505cd267a845e690f169040bb902e5,7253cbef3f668d2b5e00b677986a12c3921e1b7518061cc73abb8c35b5de6fcb,358bfe76469d37f55951b847c7f2ccf613cbeda665be5079cee61606cc6c57a7e4cb91d0b9d7628f639060d4879d1cec4f2252f7c7dded896f23a381818a21c5,d02990f1e490e26b32eab85303c425879d2a6ef64f294c1b23c7d543cea16dfd88482d3e8d6ba9d9c022ed411e3056df578d6900d303c207357c1da7c0719bac
ahop_drift,5190697,3cecc3fe,cc3ccec90fb451dc0e478d34079071dd,bb2c486edccb56f30d40cb0b5425d0e8ad78b644,25d184b0b2d08d6e554eedcf2760e82544aff174f6788dad667dc3b0234d6af2,47a5be1437155cf3b401e07f208a3e5e304d56899f66afc233e6c29dce49072102d8bd52c76af3a31bfb9f9b3349df531f6ccf69861929fac0995f0366beeaa6,14d831712b8480a3c6d2d34a75014b668731311a32a9a5ae434cdae8a0258caa6d8794c85cec220f695f3328c9eebbe5c404aac28afc00f298cd3eb15dd795bb
ahop_easy,8402551,2d7ee9b5,b95fa289c17271bf125f78eece32fc13,6cae1857adbb144289390890940697a3a69197e1,df3b1a0043dff8cb558f362d856ac0fc6c6af622259e2924bb4bcdbded025b96,1874820908616cf1fd70b2feeb9eebbd5ac390a318215584b408a46d9bf6cff0691bf1583c4af3b69c2c6b92415c02e54eee446784077e3e47813491d1a26681,0931f7615225b4bb03aa40e1dc39d18796a07887666fa509f8cb9799ab1f74bfda6aa1c2605d8117b9b6f8306453565084ecd064fe819d8fb12ee4861765f4a4
ahop_easy_chaos,17404112,8aa1cd4b,f07d1e86c236263c2a145119f25d2935,3993291712449737a3b5907889b72395e26685f0,2da22d03c79c11dcf61d1c7b167832b1a87333cf6efc90e944b9ccc9943e706d,b9a46898e0ed0c4c046c2f3b773e293cdeeccb31514c821916dd299cd1d1dea64e349f209e251e938f76e6c007613df0d9396adea8148a182349bb940832a376,eb4eeb01acf19692947b0a1dbd4c528e198730fc4449856282d849eb47644a89bf457d261efea6d25361d5da2f984d0d90ef7cbf2e1de3ce855d0dac9315ad26
ahop_first,13083364,c5f5f690,145f51de34316a608adf36ec83fdc814,c0fba6c6a9cdaec006c738f6c591d7ca01ef7bc0,29ebff4871f3862d5aac5fb6929631434cd9c6ba41aa82e907021e9e6548f55c,ce3383ed7338d94509f82d8e37657dc6843d2d6992f651e59f17127d9de5c45b509513e2d2529e6aee3290d5ff560d7016a2191402a4b5cb3da285036d617b34,b347cd11e2e90e53b509564245a45ca44922abb477f32e9a6802719d66d38b7cb3674cf96eec7b816653bc4d3d6268080f5fd6893acf8bc5e7b3361faae629e1
ahop_gocazon,9237307,5f028f2a,5073e5af56469d61b7a2181579752048,becd7ea25e8847be0bed5558351d9f2b8975f5dd,c4edb6f86b8c71d1d0a55045fc20c5da5161947f9397aa0485532800dc3ac365,28bba98796d38eebbf34d5bd60493e9f05dea87818ba896b0ceca607c914925ba9c9767e89700728de6b361e5ed2712d8ea8ba6af3ed47deedabbc5aa0ba3f8b,e8bafdb1cdab84a3a7b12c2fd56637b1880c76d36d25b8e9113e8e13fa8b6d4cc71bf64525f35df51aec5d2610a9e04105bb79a67c9c4a47f89d5f75f89279e2
ahop_idk,4179655,3b9200e3,67522232120c228fae9bc39dd0aa7927,197b8717dd80e44765e5d3c2698ea0db6ad472e9,bffc8681cc06525471530c3bc994796cca783636d7f468519f6856f29e2ed374,ed6abbd22a217eaaf99bb92fcb8bee9dea0fcae7fd19f79d132916bb8fab78cd885d1cd6d0b5acade8678d258b0da2b528033804989ab892f72ee407d0535101,c1fbeca982386665f881753e002d00e6c8c9fc293588c058018d0c4193aa1ade9f750c625f4c6f2692dfe517e44ed970914f12570b77b3b976adb43b827fdf22
ahop_longjump_v1,4678732,c30cd72f,c3e94b4b507cd2227a5a9d01eae81a0f,b1c3a2bd033ab173c5df27f339b0f907ae853030,ea81f6d683a8467c4c332e91d6a621af595e6850c2819aace9ead3525a854bb4,2329f6d02b4df20c4e76744c44a41668d7cf4f3e3f9d957c612713c2be2d71ce6dad3632b0f2ab20fb44240cf70064c01449184e002c4c43d841b3a57c1355a7,745f0498e44de4aa49d7eafb5922525075770bd971a420b110beef912aeefd0470309d643a213a397595ad1340f9a0ad2e64a5ac10409bde871523cc7391835d
ahop_minecraft,2481146,a1bf8384,0da196dbd847e204222c1ce91feec057,87fe8d8969d0c89d7b202a25e112d5f4928561ff,188a0fe17d8cd0aadd98debe3ecdfc3ff29445b06a3042b6ab0d2986b54a3101,6ff7ed5baa9eb23668d05934dad8cc6a2c62d2e454abf2cbc6aadd61597b5ba8072934d7fa06ee5ecaef27b737f465673ba08be413b1734a993d3ee488f0c0c0,3f0016506f99d1edda033d38c6d3af909ad584f6cfa6ff7546ff229de58fc62e8004b526ec981f8182b33a30fe79164896defff70936784a0d8551cc15047722
